mode	error_top20_threshold	error_top10_threshold	uncertainty_bottom20_threshold	uncertainty_bottom30_threshold	uncertainty_bottom40_threshold	fixed_error_threshold	fit_role
LV	0.937137574	1.255553865	-0.5232095673	-0.4255962359	-0.3214267467	1	inner_train
