checkpoint_fold	expert_id	mode	model	Error_Spearman	Error_Pearson	Risk_MAE	Risk_RMSE	bad20_AUROC	bad20_AUPRC	bad20_Brier	bad20_ECE	bad10_AUROC	fixed_bad_AUROC	fixed_bad_AUPRC	confident_wrong_AUROC	confident_wrong_AUPRC	confident_wrong_recall_at_precision_0p8
1	moddrop_seed1111	L	R0_mode	0	0	0.3800837495	0.4906048276	0.5	0.200462606	0.1602775636	0.0004626060139	0.5	0.5	0.1696222051	NA	NA	NA
1	moddrop_seed1111	L	R1	0.1986450116	0.1336624513	0.3654161599	0.5310301732	0.59893183	0.268802558	0.1576233762	0.01731740177	0.6139972096	0.579752258	0.2239361288	0.8708500400962309	0.15801702319924807	0.0
1	moddrop_seed1111	L	R2	0.2634885176	0.2030642367	0.357189361	0.521605948	0.609331652	0.2561450138	0.2386039846	0.277186668	0.6385176142	0.611192707	0.2229339212	0.8738251804330394	0.14351716545165447	0.0
1	moddrop_seed1111	L	N3_output_only	0.1986450116	0.1336624513	0.3654161599	0.5310301732	0.59893183	0.268802558	0.1576233762	0.01731740177	0.6139972096	0.579752258	0.2239361288	0.8708500400962309	0.15801702319924807	0.0
1	moddrop_seed1111	L	N2_length_mask_only	0.04132847694	0.02883978337	0.3710890035	0.5376812797	0.4785364587	0.1987501907	0.2500407808	0.3000262493	0.4550540635	0.4913902254	0.1751635518	0.5121651964715317	0.03826909657522594	0.0
1	moddrop_seed1111	L	N5_label_bin_prior	0.1931772719	0.133181291	0.3660227299	0.5321134223	0.5511386396	0.2145731954	0.2476629956	0.2949507342	0.5748064179	0.5479741707	0.184900024	0.7721651964715317	0.08401623056079678	0.0
1	moddrop_seed1111	L	N1_matched_gaussian	0.0002236926771	-0.015393793	0.3715136479	0.5394895562	0.4711223203	0.1847277065	0.2553151768	0.2919147316	0.4997628183	0.4858149743	0.1615905689	0.507345629510826	0.04145707769199813	0.0
1	moddrop_seed1111	L	N0_shuffle_seed23071	-0.01600741488	-0.01958158286	0.3748134925	0.5407031099	0.5150953193	0.21271963	0.2518241431	0.2912832411	0.4811893966	0.5211825779	0.1827189132	0.5767281475541299	0.04467620060131001	0.0
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.0197625853	0.018032166	0.371420349	0.5389885843	0.531922706	0.2440378874	0.2484845667	0.2939263251	0.5310742937	0.5234574154	0.2004163084	0.48038492381716114	0.035301873269473344	0.0
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.02104827301	0.02117695796	0.3733898136	0.5403921258	0.5137378533	0.2113811749	0.2476490286	0.2864754001	0.495204046	0.5160209336	0.1802529834	0.5854691259021652	0.05017259907571908	0.0
