mode	error_top20_threshold	error_top10_threshold	uncertainty_bottom20_threshold	uncertainty_bottom30_threshold	uncertainty_bottom40_threshold	fixed_error_threshold	fit_role
LAV	0.9056091547	1.259594989	-0.5429173097	-0.4538194362	-0.3673718169	1	inner_train
