mode	error_top20_threshold	error_top10_threshold	uncertainty_bottom20_threshold	uncertainty_bottom30_threshold	uncertainty_bottom40_threshold	fixed_error_threshold	fit_role
L	0.9338313819	1.276602513	-0.4127082481	-0.3721709921	-0.3252549644	1	inner_train
