mode	error_top20_threshold	error_top10_threshold	uncertainty_bottom20_threshold	uncertainty_bottom30_threshold	uncertainty_bottom40_threshold	fixed_error_threshold	fit_role
L	0.9332360503	1.265753344	-0.3899363251	-0.3121496017	-0.2305239868	1	inner_train
