Epoch,GlobalOptimizerStep,JValid,LearningRate,TrainBatches,TrainSamples,SamplesPerSecond,EpochWallSeconds,PeakGPUMemoryBytes,GradientNormBeforeClip,ScalerScale,SampledLA,SampledLV,SampledL,full_loss,missing_loss,kd_loss,total_loss,L_reg,L_Acc2,L_Acc5,L_Acc7,weighted_reg,weighted_ordinal,supervised_gradient_norm,kd_gradient_norm,gradient_cosine,LAV_acc_7,LAV_acc_5,LAV_acc_2,LAV_F1_score,LAV_Corr,LAV_MAE,LAV_Loss,LAV_PredictionStd,LA_acc_7,LA_acc_5,LA_acc_2,LA_F1_score,LA_Corr,LA_MAE,LA_Loss,LA_PredictionStd,LV_acc_7,LV_acc_5,LV_acc_2,LV_F1_score,LV_Corr,LV_MAE,LV_Loss,LV_PredictionStd,L_acc_7,L_acc_5,L_acc_2,L_F1_score,L_Corr,L_MAE,L_Loss,L_PredictionStd
1,103,0.6034368276596069,0.0001,1021,16326,67.35093341517971,242.4019863769645,3275626496,97.22417213578319,1.0,5452,5527,5347,4.04934498086849,2.95569718362769,0.21425624204896224,7.2192983991602375,0.037736160341325514,0.5218471659677619,0.3719820422827322,0.2784997303035187,0.018868080170662757,0.19538816180623828,2244.9899299250606,286.7128435274594,-0.19034224816716824,0.47140566541956175,0.4890432923570283,0.8331015299026425,0.8269225081768299,0.7249687942723458,0.6047403812408447,0.604718439344667,0.9484702348709106,0.4746125066809193,0.4917156600748263,0.8331015299026425,0.8259622373093056,0.7221221040949144,0.6048020720481873,0.6047819435087025,0.9300233721733093,0.4767504008551577,0.4938535542490647,0.8317107093184979,0.8253452811993025,0.725239293308912,0.6002523899078369,0.6002272125492748,0.9347391128540039,0.47621592731159806,0.49331908070550506,0.8324061196105702,0.8251660557181375,0.722333400427273,0.6013453602790833,0.6013216814424238,0.9167633056640625
2,206,0.5336531400680542,0.0001,1021,16326,65.47077180594422,249.36318280897103,4232707584,118.7040983483086,1.0,5544,5350,5432,2.757420595432472,2.421869350693952,0.23454729249440023,5.413837236942437,0.06479517074099338,0.5399090971115403,0.385025307054501,0.2879638110563874,0.03239758537049669,0.20214970726574552,88.70144415028803,2.707629629436082,0.6683433628966611,0.5366114377338321,0.5510422234099412,0.844923504867872,0.8406507937186675,0.7404463059591909,0.5334168672561646,0.5333657756320431,0.8260437250137329,0.5253874933190807,0.5392838054516301,0.8386648122392212,0.833322455464579,0.7369269831497489,0.5370827913284302,0.5370248772649684,0.8092062473297119,0.535542490646713,0.5489043292357029,0.8407510431154381,0.8364771804200737,0.7398531932409728,0.530206024646759,0.5301481429328266,0.8114779591560364,0.5318011758417959,0.5456974879743453,0.8393602225312935,0.8341022472722243,0.7362338705751974,0.5343794226646423,0.5343149080235734,0.795311689376831
3,309,0.5400765438874562,0.0001,1021,16326,66.9152943768688,243.98009723401628,4237393408,102.45798894115056,1.0,5510,5343,5473,2.1817265685928673,2.01652075220392,0.24109876065366298,4.439346081596397,0.07442078115847271,0.543282946485964,0.3889187903350527,0.29112845338173177,0.037210390579236356,0.20388837005435895,41.74433858136728,1.129205938112573,0.34241040793535027,0.532870122928915,0.5494388027792624,0.8539638386648123,0.8510865128554914,0.7343376920293809,0.5400241613388062,0.5399816431041456,0.8745223879814148,0.5296632816675575,0.5462319615179049,0.8546592489568846,0.8513630676535964,0.7315041351850112,0.542283833026886,0.5422413374623681,0.8588680624961853,0.535542490646713,0.5521111704970604,0.8539638386648123,0.8512740562252289,0.7336743973521984,0.537615180015564,0.5375680416567713,0.8568446636199951,0.5339390700160342,0.549973276322822,0.8539638386648123,0.850602500636666,0.7308587583846706,0.5404877662658691,0.5404404091019915,0.8411875367164612
4,412,0.5358665287494659,0.0001,1021,16326,67.03268957437652,243.55281182006001,4237393408,63.04751362966148,1.0,5557,5423,5346,1.809693067010773,1.7077802180893624,0.2499311870943671,3.767404468823133,0.0868577699940451,0.5493495330345852,0.3942959412246446,0.29536830996556335,0.04342888499702255,0.2065023021237974,43.008409668235124,0.973424370250341,0.05389594425533336,0.5323356493853554,0.5494388027792624,0.8525730180806675,0.8505807788982417,0.7383484731059529,0.5362213253974915,0.5361620353327857,0.8794108629226685,0.5323356493853554,0.5489043292357029,0.8477051460361613,0.8455113003204029,0.7362284332510298,0.5355715155601501,0.5355042700584118,0.8618989586830139,0.5360769641902726,0.55264564404062,0.8511821974965229,0.8487213397424948,0.7380177213937573,0.5354833602905273,0.5354229935214051,0.8613460063934326,0.5318011758417959,0.5478353821485836,0.8518776077885952,0.8494739742078538,0.7359646416127017,0.5354803204536438,0.5354127012766324,0.8449290990829468
5,515,0.5362572968006134,0.0001,1021,16326,67.34654307968931,242.41778868809342,4237393408,53.880116209910874,1.0,5575,5314,5437,1.55959298211377,1.4763923277467286,0.2548229021552027,3.290808218349789,0.09398228305516934,0.5522832350913037,0.39705579010559927,0.2976515079163431,0.04699114152758467,0.2078317605929557,48.83550333334064,1.764796511691702,0.1745466526606133,0.5237840726884019,0.5398182789951897,0.8414464534075105,0.8409253420436701,0.7335337793388529,0.5369128584861755,0.5368221678540238,0.880767822265625,0.5253874933190807,0.5408872260823089,0.8414464534075105,0.8408476268878669,0.73183958105853,0.5367023348808289,0.5366070713752356,0.8630821108818054,0.5253874933190807,0.5408872260823089,0.8428372739916551,0.8419273306027196,0.7332783455552924,0.5350179076194763,0.5349249090903845,0.8604169487953186,0.5253874933190807,0.5408872260823089,0.8407510431154381,0.8398698266941325,0.7315740013788876,0.5350849628448486,0.5349873660976051,0.8435201048851013
6,618,0.5405096213022869,0.0001,1021,16326,67.04297134967415,243.51546029595193,4237393408,63.4634996928114,1.0,5375,5490,5461,1.3971336279046174,1.3294611814323298,0.2594027658313309,2.9859975713006897,0.10033403364914113,0.5558858272728093,0.3997890446316834,0.29973959111326703,0.050167016824570566,0.2092357492557819,47.7037122140054,1.789552784281392,-0.07588648473111355,0.5339390700160342,0.5510422234099412,0.8324061196105702,0.8354152587465528,0.7322622499902408,0.541824221611023,0.5417293335637475,0.926953136920929,0.5323356493853554,0.5478353821485836,0.8365785813630042,0.8394487803246375,0.7310977120394786,0.5401731133460999,0.5400718486207163,0.9090561866760254,0.5339390700160342,0.5489043292357029,0.8310152990264256,0.8340814383948567,0.7322643027208318,0.5393859148025513,0.5392860640317966,0.906388521194458,0.5350080171031534,0.5494388027792624,0.8365785813630042,0.8394487803246375,0.7310442928642866,0.5380260348320007,0.5379212378946125,0.8897039294242859
7,721,0.5542777180671692,0.0001,1021,16326,67.13215898876066,243.19194068410434,4237393408,75.27243598685027,1.0,5412,5434,5480,1.2870936475467962,1.2307712764394387,0.26302601516713825,2.780890938934453,0.10536198664628094,0.5582169362952263,0.4021609413869,0.30169222511927596,0.05268099332314047,0.2103450222562973,60.368581096599335,2.527109800280665,0.19909606716506595,0.5146980224478889,0.530197755211117,0.8324061196105702,0.8343857456326127,0.7343355270237044,0.556641697883606,0.5565893525241786,0.9788088798522949,0.5152324959914484,0.5307322287546766,0.8337969401947148,0.8356066309964068,0.7334045986388359,0.5535925626754761,0.55353642681725,0.9587973952293396,0.5152324959914484,0.5312667022982362,0.8351877607788595,0.8369823077244702,0.7341513762662184,0.5523130893707275,0.5522579135548356,0.9574894905090332,0.5163014430785676,0.5318011758417959,0.8337969401947148,0.8355539436991789,0.7331748095510451,0.5498355627059937,0.5497774086956285,0.9383637309074402
8,824,0.5321656664212544,0.0001,1021,16326,66.64114924133193,244.9837711919099,4237393408,69.94158020378788,1.0,5404,5544,5378,1.1880612947798384,1.1377807157980706,0.26547189027683976,2.591313901657456,0.1088898100075654,0.5599870894261135,0.4034667146427741,0.3027080763332057,0.0544449050037827,0.21102698554488283,40.61158765860393,2.708902981057012,0.22852423919220918,0.5269909139497595,0.5424906467129877,0.8435326842837274,0.8432066098955575,0.7417593213399554,0.533137321472168,0.5330401462876898,0.8897581100463867,0.5221806520577231,0.5371459112773918,0.8456189151599444,0.8451115172530471,0.7407178755489902,0.5322346687316895,0.5321352874111925,0.8714812994003296,0.5248530197755211,0.5403527525387494,0.8428372739916551,0.8424723530941778,0.7415205768021785,0.530890703201294,0.5307899430776254,0.86976557970047,0.5200427578834848,0.535542490646713,0.847009735744089,0.8465811020399688,0.7404244194429335,0.5304566621780396,0.5303540805466155,0.8530044555664062
