checkpoint_fold	expert_id	mode	model	Error_Spearman	Error_Pearson	Risk_MAE	Risk_RMSE	bad20_AUROC	bad20_AUPRC	bad20_Brier	bad20_ECE	bad10_AUROC	fixed_bad_AUROC	fixed_bad_AUPRC	confident_wrong_AUROC	confident_wrong_AUPRC	confident_wrong_recall_at_precision_0p8
0	moddrop_seed1114	LAV	R0_global	0	0	0.3929325482	0.523301359	0.5	0.2013071895	0.1607843137	0.001307189542	0.5	0.5	0.1718954248	NA	NA	NA
0	moddrop_seed1114	LAV	R0_mode	0	0	0.3928284291	0.5233141179	0.5	0.2013071895	0.1607843137	0.001307189542	0.5	0.5	0.1718954248	NA	NA	NA
0	moddrop_seed1114	LAV	R1	0.1817549834	0.1001082335	0.3814705836	0.5660102567	0.654614003	0.297543256	0.1543317443	0.01966659323	0.648642792	0.63905036	0.2456005628	0.8178151347975433	0.08507333559648539	0.0
0	moddrop_seed1114	LAV	R2	0.2886416513	0.2705931243	0.368815429	0.5445443763	0.6593619147	0.3244780073	0.2277993545	0.2646291263	0.7047308394	0.6711941924	0.298224559	0.8993442281669616	0.17366270048185434	0.0
0	moddrop_seed1114	LAV	N3_output_only	0.1817549834	0.1001082335	0.3814705836	0.5660102567	0.654614003	0.297543256	0.1543317443	0.01966659323	0.648642792	0.63905036	0.2456005628	0.8178151347975433	0.08507333559648539	0.0
0	moddrop_seed1114	LAV	N2_length_mask_only	0.02099987709	0.05896631748	0.3895063582	0.5748157299	0.5248714052	0.2274533852	0.2472987053	0.2947190553	0.5205862226	0.5167411418	0.1936913186	0.5621356823149787	0.04283968679466605	0.0
0	moddrop_seed1114	LAV	N5_label_bin_prior	0.1806181083	0.09325402958	0.381831317	0.5665855657	0.55697494	0.2174369432	0.2510575479	0.3020494183	0.5466560219	0.5394017784	0.1775272262	0.6717367544498802	0.054410119778105406	0.0
0	moddrop_seed1114	LAV	N1_matched_gaussian	0.03101400904	0.0214836371	0.3924887218	0.5760299088	0.5133483538	0.2082151656	0.2535485029	0.2879915288	0.5059032847	0.5080352079	0.1754508526	0.47358696783595294	0.043968391381972186	0.0
0	moddrop_seed1114	LAV	N0_shuffle_seed23071	0.03524240968	0.02536039207	0.3902235836	0.5748876334	0.5226714775	0.2089487317	0.2519402426	0.2841289871	0.5140739051	0.5386755337	0.1854398728	0.5093681690434059	0.033838181917491716	0.0
0	moddrop_seed1114	LAV	N0_shuffle_seed23072	-0.03053854565	-0.04128125997	0.3968290976	0.5811207118	0.4724291666	0.1933994617	0.256476951	0.2766595623	0.4501186131	0.476056431	0.1652130269	0.5443166441136671	0.04182260918315381	0.0
0	moddrop_seed1114	LAV	N0_shuffle_seed23073	0.02911076505	0.06618279848	0.3887747556	0.570032558	0.5285857759	0.2411905235	0.2538144031	0.2923504422	0.5328604015	0.5338319014	0.2055312036	0.5576532736546268	0.04174631871000938	0.0
0	moddrop_seed1114	LA	R0_global	0	0	0.3956663388	0.5262840454	0.5	0.2013071895	0.1607843137	0.001307189542	0.5	0.5	0.1738562092	NA	NA	NA
0	moddrop_seed1114	LA	R0_mode	0	0	0.3958953492	0.5262494931	0.5	0.2013071895	0.1607843137	0.001307189542	0.5	0.5	0.1738562092	NA	NA	NA
0	moddrop_seed1114	LA	R1	0.1769569306	0.1014578245	0.3851132258	0.5694643624	0.6100109996	0.2693952401	0.1571005331	0.01737076509	0.6081021898	0.6037567217	0.2384474711	0.8581546299454297	0.16097974010964342	0.0
0	moddrop_seed1114	LA	R2	0.2783028347	0.2373344518	0.373810452	0.5547378849	0.6478920016	0.3026089415	0.154146873	0.01474769969	0.6683987226	0.6455398782	0.2631710829	0.9098951227830833	0.2532188059058501	0.03125
0	moddrop_seed1114	LA	N3_output_only	0.1769569306	0.1014578245	0.3851132258	0.5694643624	0.6100109996	0.2693952401	0.1571005331	0.01737076509	0.6081021898	0.6037567217	0.2384474711	0.8581546299454297	0.16097974010964342	0.0
0	moddrop_seed1114	LA	N2_length_mask_only	0.01390206716	0.05233499095	0.3918444309	0.577884925	0.5207877229	0.2185149979	0.2475904505	0.2943687496	0.5046738139	0.5084080851	0.1837712901	0.5257396828103684	0.04451161110797472	0.0
0	moddrop_seed1114	LA	N5_label_bin_prior	0.1835839204	0.09816903672	0.3843798075	0.5692027837	0.5644196229	0.2239892857	0.249866238	0.3006887729	0.556975365	0.551786904	0.1893847922	0.7344709242837653	0.08050113199305456	0.0
0	moddrop_seed1114	LA	N1_matched_gaussian	-0.02285478742	-0.01628389629	0.3981331423	0.5812765885	0.5166030778	0.2197484191	0.2536348718	0.2883203701	0.4927417883	0.5000922004	0.1798669618	0.46120395634379263	0.0365139433410458	0.0
0	moddrop_seed1114	LA	N0_shuffle_seed23071	0.01589069572	0.03146450515	0.3933782348	0.5781831086	0.4870634684	0.2002490853	0.2538329431	0.2846129006	0.4919069343	0.5089553393	0.1822198513	0.6268971691678037	0.05946108862497856	0.0
0	moddrop_seed1114	LA	N0_shuffle_seed23072	-0.02685405202	-0.04769332875	0.3980530793	0.5831920201	0.4833278424	0.2029724003	0.2586913245	0.2947839738	0.433754562	0.4776845198	0.1730703206	0.5716447817189632	0.05445470021008225	0.0
0	moddrop_seed1114	LA	N0_shuffle_seed23073	0.03451101311	0.0724179633	0.3925646554	0.5746266411	0.50593024	0.2106210673	0.2563355653	0.2934043006	0.5429060219	0.5232553298	0.1901064604	0.5441251705320601	0.04523733287209561	0.0
0	moddrop_seed1114	LV	R0_global	0	0	0.3929779161	0.5231717239	0.5	0.1986928105	0.1592156863	0.001307189542	0.5	0.5	0.1758169935	NA	NA	NA
0	moddrop_seed1114	LV	R0_mode	0	0	0.3927374732	0.5232030672	0.5	0.1986928105	0.1592156863	0.001307189542	0.5	0.5	0.1758169935	NA	NA	NA
0	moddrop_seed1114	LV	R1	0.195019279	0.1098309624	0.3814749592	0.5669289242	0.6386837812	0.2962271526	0.1533193954	0.01404685874	0.6293254813	0.6289293621	0.2562952002	0.8412281748399156	0.0985242300359837	0.0
0	moddrop_seed1114	LV	R2	0.2945185924	0.2602797294	0.3692115852	0.5457692686	0.6649620074	0.3061034417	0.2305823425	0.2681798316	0.6926123706	0.6675884189	0.2825578165	0.9034986543637064	0.19026368651109582	0.0196078431372549
0	moddrop_seed1114	LV	N3_output_only	0.195019279	0.1098309624	0.3814749592	0.5669289242	0.6386837812	0.2962271526	0.1533193954	0.01404685874	0.6293254813	0.6289293621	0.2562952002	0.8412281748399156	0.0985242300359837	0.0
0	moddrop_seed1114	LV	N2_length_mask_only	0.01966167126	0.05913140391	0.3899486161	0.5755324355	0.5258690543	0.2249894855	0.2473056125	0.2973844234	0.5196316847	0.5155081381	0.1965906627	0.5899852841745217	0.049607744638205255	0.0
0	moddrop_seed1114	LV	N5_label_bin_prior	0.1868194965	0.0925186101	0.3821369059	0.5674405974	0.5566964669	0.2151690858	0.2509351502	0.3047060882	0.5491518041	0.5463003635	0.1844512864	0.6369831232019515	0.049190870334759565	0.0
0	moddrop_seed1114	LV	N1_matched_gaussian	-0.01168983604	-0.01491050418	0.3947471375	0.5788864471	0.5083819868	0.2078294565	0.2535331999	0.2895920939	0.5015766144	0.4949750744	0.1778614723	0.5762372562277108	0.0408269628038492	0.0
0	moddrop_seed1114	LV	N0_shuffle_seed23071	0.009412933019	-0.009246218919	0.3936613811	0.5792169432	0.5049744569	0.2039032447	0.2508992866	0.2825736951	0.4823078912	0.4994501915	0.1750511057	0.5540972305081601	0.03755690453652978	0.0
0	moddrop_seed1114	LV	N0_shuffle_seed23072	-0.004458824932	0.008824490313	0.3938974269	0.5763981216	0.5007619988	0.2129359852	0.2563860759	0.2932357366	0.5022980005	0.5009831697	0.1904824689	0.5983507669463999	0.04766993842614997	0.0
0	moddrop_seed1114	LV	N0_shuffle_seed23073	0.0575152303	0.08316514732	0.3886336416	0.5706082355	0.538869988	0.2305615054	0.2568065093	0.3031184685	0.5582122327	0.5410646534	0.208261893	0.5232735420063901	0.035628929344235456	0.0
0	moddrop_seed1114	L	R0_global	0	0	0.3956207231	0.5260301121	0.5	0.2039215686	0.1623529412	0.003921568627	0.5	0.5	0.177124183	NA	NA	NA
0	moddrop_seed1114	L	R0_mode	0	0	0.3957286387	0.5260137126	0.5	0.2039215686	0.1623529412	0.003921568627	0.5	0.5	0.177124183	NA	NA	NA
0	moddrop_seed1114	L	R1	0.2352696855	0.1822479226	0.3791550097	0.5626393682	0.6337167382	0.2928824091	0.1567715648	0.01579375742	0.6508505713	0.6307720941	0.2513911699	0.8824052913773403	0.1620166218835051	0.0
0	moddrop_seed1114	L	R2	0.2839280331	0.2593256339	0.3729832486	0.5492094999	0.6541987706	0.3097017503	0.2328689097	0.2697492529	0.6884826105	0.6533329035	0.2674896571	0.8710556385690428	0.15600639734712826	0.0
0	moddrop_seed1114	L	N3_output_only	0.2352696855	0.1822479226	0.3791550097	0.5626393682	0.6337167382	0.2928824091	0.1567715648	0.01579375742	0.6508505713	0.6307720941	0.2513911699	0.8824052913773403	0.1620166218835051	0.0
0	moddrop_seed1114	L	N2_length_mask_only	0.01405197655	0.0533249243	0.391725489	0.5777251014	0.5182110753	0.219332343	0.2477252909	0.2917299033	0.5051284787	0.5121296408	0.1875443871	0.5584073129999122	0.05051634596300153	0.0
0	moddrop_seed1114	L	N5_label_bin_prior	0.1856849075	0.0888203675	0.384462268	0.5699470923	0.5628552482	0.2271933972	0.24998613	0.2980157823	0.5534535468	0.5482621069	0.1907703634	0.7769183440274238	0.0963555409496544	0.0
0	moddrop_seed1114	L	N1_matched_gaussian	-0.04498809239	-0.03835324594	0.3955084102	0.5805471224	0.4723511642	0.1962391612	0.2547432325	0.2915259922	0.4883907571	0.4716066462	0.1676125171	0.4131801002021622	0.033294281693024674	0.0
0	moddrop_seed1114	L	N0_shuffle_seed23071	-0.0514137485	-0.05551783479	0.3957550028	0.5822290382	0.4967659256	0.2000508822	0.2503442896	0.2851634266	0.4882330292	0.500942293	0.173797062	0.5195020655708887	0.04376448930332498	0.0
0	moddrop_seed1114	L	N0_shuffle_seed23072	-0.02569860694	-0.03618961617	0.3940521788	0.5793633608	0.5011315313	0.2070039762	0.2546864362	0.2920440352	0.4709571769	0.4962498791	0.1786990837	0.591335589346928	0.0508786369417477	0.0
0	moddrop_seed1114	L	N0_shuffle_seed23073	0.04541835116	0.06948301781	0.3909218386	0.575808786	0.5218253968	0.2298913567	0.2497733836	0.291431749	0.5548916548	0.5247677973	0.2023631608	0.5608354575019777	0.04495232770811228	0.0
