checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
0	moddrop_seed1114	L	N1_matched_gaussian	0.3	459	0.5912851144	0.5878474722	0.5888787649	-0.002406349491
0	moddrop_seed1114	L	N1_matched_gaussian	0.5	765	0.6076272734	0.5701302563	0.5888787649	-0.01874850851
0	moddrop_seed1114	L	N1_matched_gaussian	0.7	1071	0.6099316604	0.5397553418	0.5888787649	-0.02105289559
0	moddrop_seed1114	L	N1_matched_gaussian	1	1530	0.5888787649	0	0.5888787649	1.110223025e-16
0	moddrop_seed1114	L	N0_shuffle_seed23071	0.1	153	0.6764391919	0.5791498285	0.5888787649	-0.08756042702
0	moddrop_seed1114	L	N0_shuffle_seed23071	0.2	306	0.6485471757	0.5739616622	0.5888787649	-0.05966841081
0	moddrop_seed1114	L	N0_shuffle_seed23071	0.3	459	0.6474402499	0.5637809856	0.5888787649	-0.05856148501
0	moddrop_seed1114	L	N0_shuffle_seed23071	0.5	765	0.6120931223	0.5656644074	0.5888787649	-0.02321435747
0	moddrop_seed1114	L	N0_shuffle_seed23071	0.7	1071	0.608679629	0.5426767486	0.5888787649	-0.01980086412
0	moddrop_seed1114	L	N0_shuffle_seed23071	1	1530	0.5888787649	0	0.5888787649	1.110223025e-16
0	moddrop_seed1114	L	N0_shuffle_seed23072	0.1	153	0.664139461	0.5805164653	0.5888787649	-0.07526069614
0	moddrop_seed1114	L	N0_shuffle_seed23072	0.2	306	0.6008815159	0.5858780771	0.5888787649	-0.01200275101
0	moddrop_seed1114	L	N0_shuffle_seed23072	0.3	459	0.5981562391	0.5849027045	0.5888787649	-0.009277474231
0	moddrop_seed1114	L	N0_shuffle_seed23072	0.5	765	0.5929847009	0.5847728288	0.5888787649	-0.00410593606
0	moddrop_seed1114	L	N0_shuffle_seed23072	0.7	1071	0.5964396241	0.5712367599	0.5888787649	-0.007560859286
0	moddrop_seed1114	L	N0_shuffle_seed23072	1	1530	0.5888787649	0	0.5888787649	0
0	moddrop_seed1114	L	N0_shuffle_seed23073	0.1	153	0.608826942	0.5866623007	0.5888787649	-0.01994817716
0	moddrop_seed1114	L	N0_shuffle_seed23073	0.2	306	0.5962239033	0.5870424802	0.5888787649	-0.007345138473
0	moddrop_seed1114	L	N0_shuffle_seed23073	0.3	459	0.5542077236	0.6037377826	0.5888787649	0.03467104128
0	moddrop_seed1114	L	N0_shuffle_seed23073	0.5	765	0.5635166907	0.614240839	0.5888787649	0.02536207417
0	moddrop_seed1114	L	N0_shuffle_seed23073	0.7	1071	0.5754421344	0.6202309025	0.5888787649	0.01343663044
0	moddrop_seed1114	L	N0_shuffle_seed23073	1	1530	0.5888787649	0	0.5888787649	0
