checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	cfcompat_seed1111	LV	N5_label_bin_prior	0.1	130	0.4191051236	0.5757360904	0.5600367645	0.1409316409
1	cfcompat_seed1111	LV	N5_label_bin_prior	0.2	260	0.4848214538	0.5788949909	0.5600367645	0.07521531068
1	cfcompat_seed1111	LV	N5_label_bin_prior	0.3	390	0.4700145237	0.5987453355	0.5600367645	0.0900222408
1	cfcompat_seed1111	LV	N5_label_bin_prior	0.5	649	0.4758838979	0.6443194966	0.5600367645	0.08415286656
1	cfcompat_seed1111	LV	N5_label_bin_prior	0.7	908	0.5175415892	0.6592285877	0.5600367645	0.04249517535
1	cfcompat_seed1111	LV	N5_label_bin_prior	1	1297	0.5600367645	0	0.5600367645	0
1	cfcompat_seed1111	LV	N1_matched_gaussian	0.1	130	0.5551234752	0.5605840889	0.5600367645	0.004913289284
1	cfcompat_seed1111	LV	N1_matched_gaussian	0.2	260	0.5684830162	0.5579190929	0.5600367645	-0.008446251737
1	cfcompat_seed1111	LV	N1_matched_gaussian	0.3	390	0.5840915498	0.549693472	0.5600367645	-0.02405478532
1	cfcompat_seed1111	LV	N1_matched_gaussian	0.5	649	0.5673594424	0.5527027862	0.5600367645	-0.007322677913
1	cfcompat_seed1111	LV	N1_matched_gaussian	0.7	908	0.5552239926	0.5712706896	0.5600367645	0.004812771868
1	cfcompat_seed1111	LV	N1_matched_gaussian	1	1297	0.5600367645	0	0.5600367645	0
1	cfcompat_seed1111	LV	N0_shuffle_seed23071	0.1	130	0.5660340445	0.559368687	0.5600367645	-0.005997280047
1	cfcompat_seed1111	LV	N0_shuffle_seed23071	0.2	260	0.582472216	0.5544116754	0.5600367645	-0.02243545151
1	cfcompat_seed1111	LV	N0_shuffle_seed23071	0.3	390	0.5778692684	0.5523689845	0.5600367645	-0.01783250385
1	cfcompat_seed1111	LV	N0_shuffle_seed23071	0.5	649	0.5599211451	0.5601525624	0.5600367645	0.0001156194238
1	cfcompat_seed1111	LV	N0_shuffle_seed23071	0.7	908	0.554866913	0.5721041814	0.5600367645	0.005169851498
1	cfcompat_seed1111	LV	N0_shuffle_seed23071	1	1297	0.5600367645	0	0.5600367645	0
1	cfcompat_seed1111	LV	N0_shuffle_seed23072	0.1	130	0.6755580385	0.5471680707	0.5600367645	-0.115521274
1	cfcompat_seed1111	LV	N0_shuffle_seed23072	0.2	260	0.6417331917	0.5395535716	0.5600367645	-0.08169642721
1	cfcompat_seed1111	LV	N0_shuffle_seed23072	0.3	390	0.5984637689	0.5435135763	0.5600367645	-0.03842700441
1	cfcompat_seed1111	LV	N0_shuffle_seed23072	0.5	649	0.5823805714	0.5376584765	0.5600367645	-0.02234380686
1	cfcompat_seed1111	LV	N0_shuffle_seed23072	0.7	908	0.5692580045	0.5385126361	0.5600367645	-0.009221240044
1	cfcompat_seed1111	LV	N0_shuffle_seed23072	1	1297	0.5600367645	0	0.5600367645	1.110223025e-16
1	cfcompat_seed1111	LV	N0_shuffle_seed23073	0.1	130	0.5945399656	0.5561932202	0.5600367645	-0.0345032011
1	cfcompat_seed1111	LV	N0_shuffle_seed23073	0.2	260	0.5398472368	0.5650987483	0.5600367645	0.02018952766
1	cfcompat_seed1111	LV	N0_shuffle_seed23073	0.3	390	0.5467777808	0.5657379813	0.5600367645	0.01325898374
1	cfcompat_seed1111	LV	N0_shuffle_seed23073	0.5	649	0.5439345714	0.5761638066	0.5600367645	0.01610219306
1	cfcompat_seed1111	LV	N0_shuffle_seed23073	0.7	908	0.5537001983	0.5748275154	0.5600367645	0.006336566195
1	cfcompat_seed1111	LV	N0_shuffle_seed23073	1	1297	0.5600367645	0	0.5600367645	0
