checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
0	cfcompat_seed1114	LAV	N2_length_mask_only	0.3	459	0.5940013985	0.5645168654	0.5733622253	-0.02063917318
0	cfcompat_seed1114	LAV	N2_length_mask_only	0.5	765	0.571542113	0.5751823376	0.5733622253	0.001820112334
0	cfcompat_seed1114	LAV	N2_length_mask_only	0.7	1071	0.5568205178	0.6119595428	0.5733622253	0.01654170751
0	cfcompat_seed1114	LAV	N2_length_mask_only	1	1530	0.5733622253	0	0.5733622253	0
0	cfcompat_seed1114	LAV	N5_label_bin_prior	0.1	153	0.3799550127	0.5948519156	0.5733622253	0.1934072126
0	cfcompat_seed1114	LAV	N5_label_bin_prior	0.2	306	0.4276186174	0.6097981273	0.5733622253	0.1457436079
0	cfcompat_seed1114	LAV	N5_label_bin_prior	0.3	459	0.4470970697	0.6274758634	0.5733622253	0.1262651556
0	cfcompat_seed1114	LAV	N5_label_bin_prior	0.5	765	0.5098550646	0.636869386	0.5733622253	0.06350716067
0	cfcompat_seed1114	LAV	N5_label_bin_prior	0.7	1071	0.5599157456	0.6047373446	0.5733622253	0.01344647972
0	cfcompat_seed1114	LAV	N5_label_bin_prior	1	1530	0.5733622253	0	0.5733622253	0
0	cfcompat_seed1114	LAV	N1_matched_gaussian	0.1	153	0.5851553994	0.5720518726	0.5733622253	-0.01179317406
0	cfcompat_seed1114	LAV	N1_matched_gaussian	0.2	306	0.5760089922	0.5727005336	0.5733622253	-0.002646766852
0	cfcompat_seed1114	LAV	N1_matched_gaussian	0.3	459	0.5903817424	0.5660681465	0.5733622253	-0.01701951711
0	cfcompat_seed1114	LAV	N1_matched_gaussian	0.5	765	0.5665064045	0.5802180461	0.5733622253	0.006855820821
0	cfcompat_seed1114	LAV	N1_matched_gaussian	0.7	1071	0.580125835	0.5575804694	0.5733622253	-0.006763609684
0	cfcompat_seed1114	LAV	N1_matched_gaussian	1	1530	0.5733622253	0	0.5733622253	0
0	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.1	153	0.5608052543	0.5747574443	0.5733622253	0.01255697105
0	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.2	306	0.5324177435	0.5835983457	0.5733622253	0.04094448176
0	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.3	459	0.5340471378	0.5902115485	0.5733622253	0.03931508754
0	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.5	765	0.5480326695	0.5986917811	0.5733622253	0.02532955579
0	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.7	1071	0.5648728015	0.5931708809	0.5733622253	0.008489423832
0	cfcompat_seed1114	LAV	N0_shuffle_seed23071	1	1530	0.5733622253	0	0.5733622253	0
0	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.1	153	0.6401818191	0.565937826	0.5733622253	-0.06681959381
0	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.2	306	0.6139454561	0.5632164176	0.5733622253	-0.04058323083
0	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.3	459	0.6129385799	0.5564009305	0.5733622253	-0.03957635462
0	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.5	765	0.5735773754	0.5731470752	0.5733622253	-0.0002151501247
0	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.7	1071	0.5775025518	0.5637014635	0.5733622253	-0.00414032648
0	cfcompat_seed1114	LAV	N0_shuffle_seed23072	1	1530	0.5733622253	0	0.5733622253	0
0	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.1	153	0.608214342	0.5694897679	0.5733622253	-0.03485211666
0	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.2	306	0.6467773607	0.5550084414	0.5733622253	-0.07341513542
0	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.3	459	0.6384712047	0.545458377	0.5733622253	-0.06510897943
0	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.5	765	0.6053209554	0.5414034952	0.5733622253	-0.03195873012
0	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.7	1071	0.5752122094	0.5690455959	0.5733622253	-0.00184998405
0	cfcompat_seed1114	LAV	N0_shuffle_seed23073	1	1530	0.5733622253	0	0.5733622253	0
0	cfcompat_seed1114	LA	R0_global	0.1	153	0.453727625	0.5899826345	0.5763571336	0.1226295085
0	cfcompat_seed1114	LA	R0_global	0.2	306	0.5283006287	0.5883712598	0.5763571336	0.0480565049
0	cfcompat_seed1114	LA	R0_global	0.3	459	0.5346617014	0.5942266045	0.5763571336	0.04169543216
0	cfcompat_seed1114	LA	R0_global	0.5	765	0.5288638937	0.6238503735	0.5763571336	0.0474932399
0	cfcompat_seed1114	LA	R0_global	0.7	1071	0.5592294573	0.6163217115	0.5763571336	0.01712767625
0	cfcompat_seed1114	LA	R0_global	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	R0_mode	0.1	153	0.453727625	0.5899826345	0.5763571336	0.1226295085
0	cfcompat_seed1114	LA	R0_mode	0.2	306	0.5283006287	0.5883712598	0.5763571336	0.0480565049
0	cfcompat_seed1114	LA	R0_mode	0.3	459	0.5346617014	0.5942266045	0.5763571336	0.04169543216
0	cfcompat_seed1114	LA	R0_mode	0.5	765	0.5288638937	0.6238503735	0.5763571336	0.0474932399
0	cfcompat_seed1114	LA	R0_mode	0.7	1071	0.5592294573	0.6163217115	0.5763571336	0.01712767625
0	cfcompat_seed1114	LA	R0_mode	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	R1	0.1	153	0.3554067255	0.6009071789	0.5763571336	0.220950408
0	cfcompat_seed1114	LA	R1	0.2	306	0.3799043944	0.6254703183	0.5763571336	0.1964527391
0	cfcompat_seed1114	LA	R1	0.3	459	0.438281653	0.6355323395	0.5763571336	0.1380754806
0	cfcompat_seed1114	LA	R1	0.5	765	0.4950436304	0.6576706367	0.5763571336	0.08131350313
0	cfcompat_seed1114	LA	R1	0.7	1071	0.5281083896	0.6889375361	0.5763571336	0.04824874393
0	cfcompat_seed1114	LA	R1	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	R2	0.1	153	0.3164871842	0.6052315724	0.5763571336	0.2598699494
0	cfcompat_seed1114	LA	R2	0.2	306	0.384716969	0.6242671747	0.5763571336	0.1916401646
0	cfcompat_seed1114	LA	R2	0.3	459	0.4147263755	0.6456274584	0.5763571336	0.1616307581
0	cfcompat_seed1114	LA	R2	0.5	765	0.4734432376	0.6792710295	0.5763571336	0.102913896
0	cfcompat_seed1114	LA	R2	0.7	1071	0.5165563527	0.7158922888	0.5763571336	0.05980078081
0	cfcompat_seed1114	LA	R2	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	N3_output_only	0.1	153	0.3554067255	0.6009071789	0.5763571336	0.220950408
0	cfcompat_seed1114	LA	N3_output_only	0.2	306	0.3799043944	0.6254703183	0.5763571336	0.1964527391
0	cfcompat_seed1114	LA	N3_output_only	0.3	459	0.438281653	0.6355323395	0.5763571336	0.1380754806
0	cfcompat_seed1114	LA	N3_output_only	0.5	765	0.4950436304	0.6576706367	0.5763571336	0.08131350313
0	cfcompat_seed1114	LA	N3_output_only	0.7	1071	0.5281083896	0.6889375361	0.5763571336	0.04824874393
0	cfcompat_seed1114	LA	N3_output_only	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	N2_length_mask_only	0.1	153	0.5797224507	0.5759832094	0.5763571336	-0.003365317165
0	cfcompat_seed1114	LA	N2_length_mask_only	0.2	306	0.60411804	0.5694169069	0.5763571336	-0.02776090644
0	cfcompat_seed1114	LA	N2_length_mask_only	0.3	459	0.6042705464	0.5643942424	0.5763571336	-0.0279134128
0	cfcompat_seed1114	LA	N2_length_mask_only	0.5	765	0.5752911625	0.5774231046	0.5763571336	0.001065971072
0	cfcompat_seed1114	LA	N2_length_mask_only	0.7	1071	0.5651758486	0.6024467984	0.5763571336	0.01118128494
0	cfcompat_seed1114	LA	N2_length_mask_only	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	N5_label_bin_prior	0.1	153	0.3372503452	0.6029245545	0.5763571336	0.2391067884
0	cfcompat_seed1114	LA	N5_label_bin_prior	0.2	306	0.3965780616	0.6213019016	0.5763571336	0.179779072
0	cfcompat_seed1114	LA	N5_label_bin_prior	0.3	459	0.4438870234	0.6331300379	0.5763571336	0.1324701102
0	cfcompat_seed1114	LA	N5_label_bin_prior	0.5	765	0.5150547655	0.6376595016	0.5763571336	0.06130236809
0	cfcompat_seed1114	LA	N5_label_bin_prior	0.7	1071	0.5629801639	0.6075700627	0.5763571336	0.01337696963
0	cfcompat_seed1114	LA	N5_label_bin_prior	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	N1_matched_gaussian	0.1	153	0.5419850595	0.5801762529	0.5763571336	0.03437207401
0	cfcompat_seed1114	LA	N1_matched_gaussian	0.2	306	0.5473623691	0.5836058247	0.5763571336	0.0289947645
0	cfcompat_seed1114	LA	N1_matched_gaussian	0.3	459	0.5766195623	0.5762446641	0.5763571336	-0.0002624287502
0	cfcompat_seed1114	LA	N1_matched_gaussian	0.5	765	0.5728516168	0.5798626503	0.5763571336	0.003505516758
0	cfcompat_seed1114	LA	N1_matched_gaussian	0.7	1071	0.5757138329	0.5778581685	0.5763571336	0.0006433007003
0	cfcompat_seed1114	LA	N1_matched_gaussian	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.1	153	0.5915128483	0.5746731652	0.5763571336	-0.01515571478
0	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.2	306	0.5616338397	0.580037957	0.5763571336	0.01472329389
0	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.3	459	0.5560219894	0.5850721953	0.5763571336	0.02033514417
0	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.5	765	0.5644605508	0.5882537163	0.5763571336	0.01189658273
0	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.7	1071	0.5599730247	0.6145867208	0.5763571336	0.01638410881
0	cfcompat_seed1114	LA	N0_shuffle_seed23071	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.1	153	0.7366974921	0.5585415382	0.5763571336	-0.1603403586
0	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.2	306	0.6795988972	0.5505466926	0.5763571336	-0.1032417637
0	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.3	459	0.6450545745	0.5469153732	0.5763571336	-0.06869744095
0	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.5	765	0.5847186814	0.5679955857	0.5763571336	-0.008361547853
0	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.7	1071	0.5806820944	0.5662655583	0.5763571336	-0.004324960805
0	cfcompat_seed1114	LA	N0_shuffle_seed23072	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.1	153	0.5888475629	0.5749693081	0.5763571336	-0.01249042935
0	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.2	306	0.5875792698	0.5735515995	0.5763571336	-0.01122213626
0	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.3	459	0.619101684	0.5580380405	0.5763571336	-0.04274455041
0	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.5	765	0.5950442275	0.5576700396	0.5763571336	-0.01868709398
0	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.7	1071	0.5703603237	0.5903496898	0.5763571336	0.005996809807
0	cfcompat_seed1114	LA	N0_shuffle_seed23073	1	1530	0.5763571336	0	0.5763571336	0
0	cfcompat_seed1114	LV	R0_global	0.1	153	0.449807612	0.5880993387	0.574270166	0.124462554
0	cfcompat_seed1114	LV	R0_global	0.2	306	0.5287693746	0.5856453638	0.574270166	0.04550079135
0	cfcompat_seed1114	LV	R0_global	0.3	459	0.5350008375	0.5910998782	0.574270166	0.03926932851
0	cfcompat_seed1114	LV	R0_global	0.5	765	0.5275436624	0.6209966696	0.574270166	0.04672650359
0	cfcompat_seed1114	LV	R0_global	0.7	1071	0.5566822387	0.6153086631	0.574270166	0.01758792733
0	cfcompat_seed1114	LV	R0_global	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	R0_mode	0.1	153	0.449807612	0.5880993387	0.574270166	0.124462554
0	cfcompat_seed1114	LV	R0_mode	0.2	306	0.5287693746	0.5856453638	0.574270166	0.04550079135
0	cfcompat_seed1114	LV	R0_mode	0.3	459	0.5350008375	0.5910998782	0.574270166	0.03926932851
0	cfcompat_seed1114	LV	R0_mode	0.5	765	0.5275436624	0.6209966696	0.574270166	0.04672650359
0	cfcompat_seed1114	LV	R0_mode	0.7	1071	0.5566822387	0.6153086631	0.574270166	0.01758792733
0	cfcompat_seed1114	LV	R0_mode	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	R1	0.1	153	0.3271124474	0.6017321347	0.574270166	0.2471577185
0	cfcompat_seed1114	LV	R1	0.2	306	0.4028647179	0.617121528	0.574270166	0.1714054481
0	cfcompat_seed1114	LV	R1	0.3	459	0.4450836807	0.6296358025	0.574270166	0.1291864853
0	cfcompat_seed1114	LV	R1	0.5	765	0.4917021742	0.6568381577	0.574270166	0.08256799176
0	cfcompat_seed1114	LV	R1	0.7	1071	0.5197909406	0.7013883585	0.574270166	0.05447922538
0	cfcompat_seed1114	LV	R1	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	R2	0.1	153	0.3204572014	0.6024716065	0.574270166	0.2538129646
0	cfcompat_seed1114	LV	R2	0.2	306	0.3715675354	0.6249458236	0.574270166	0.2027026306
0	cfcompat_seed1114	LV	R2	0.3	459	0.415569972	0.6422845348	0.574270166	0.158700194
0	cfcompat_seed1114	LV	R2	0.5	765	0.4830045073	0.6655358246	0.574270166	0.09126565864
0	cfcompat_seed1114	LV	R2	0.7	1071	0.5196333361	0.7017561024	0.574270166	0.05463682988
0	cfcompat_seed1114	LV	R2	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	N3_output_only	0.1	153	0.3271124474	0.6017321347	0.574270166	0.2471577185
0	cfcompat_seed1114	LV	N3_output_only	0.2	306	0.4028647179	0.617121528	0.574270166	0.1714054481
0	cfcompat_seed1114	LV	N3_output_only	0.3	459	0.4450836807	0.6296358025	0.574270166	0.1291864853
0	cfcompat_seed1114	LV	N3_output_only	0.5	765	0.4917021742	0.6568381577	0.574270166	0.08256799176
0	cfcompat_seed1114	LV	N3_output_only	0.7	1071	0.5197909406	0.7013883585	0.574270166	0.05447922538
0	cfcompat_seed1114	LV	N3_output_only	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	N2_length_mask_only	0.1	153	0.5796745159	0.5736696827	0.574270166	-0.005404349906
0	cfcompat_seed1114	LV	N2_length_mask_only	0.2	306	0.6110271398	0.5650809225	0.574270166	-0.03675697385
0	cfcompat_seed1114	LV	N2_length_mask_only	0.3	459	0.5955103758	0.5651672189	0.574270166	-0.02124020981
0	cfcompat_seed1114	LV	N2_length_mask_only	0.5	765	0.5726444056	0.5758959264	0.574270166	0.001625760414
0	cfcompat_seed1114	LV	N2_length_mask_only	0.7	1071	0.5580892319	0.612025679	0.574270166	0.01618093414
0	cfcompat_seed1114	LV	N2_length_mask_only	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	N5_label_bin_prior	0.1	153	0.3618202493	0.5978757123	0.574270166	0.2124499167
0	cfcompat_seed1114	LV	N5_label_bin_prior	0.2	306	0.4046141035	0.6166841816	0.574270166	0.1696560625
0	cfcompat_seed1114	LV	N5_label_bin_prior	0.3	459	0.4394920527	0.6320322145	0.574270166	0.1347781133
0	cfcompat_seed1114	LV	N5_label_bin_prior	0.5	765	0.513549639	0.634990693	0.574270166	0.06072052702
0	cfcompat_seed1114	LV	N5_label_bin_prior	0.7	1071	0.5604386504	0.6065437022	0.574270166	0.01383151554
0	cfcompat_seed1114	LV	N5_label_bin_prior	1	1530	0.574270166	0	0.574270166	-1.110223025e-16
0	cfcompat_seed1114	LV	N1_matched_gaussian	0.1	153	0.5298235481	0.5792086791	0.574270166	0.04444661793
0	cfcompat_seed1114	LV	N1_matched_gaussian	0.2	306	0.5636158837	0.5769337365	0.574270166	0.01065428226
0	cfcompat_seed1114	LV	N1_matched_gaussian	0.3	459	0.5848797498	0.5697232015	0.574270166	-0.01060958386
0	cfcompat_seed1114	LV	N1_matched_gaussian	0.5	765	0.5663252532	0.5822150788	0.574270166	0.007944912826
0	cfcompat_seed1114	LV	N1_matched_gaussian	0.7	1071	0.5673152195	0.5904983745	0.574270166	0.006954946505
0	cfcompat_seed1114	LV	N1_matched_gaussian	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.1	153	0.5642417642	0.5753844329	0.574270166	0.01002840183
0	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.2	306	0.5809411867	0.5726024108	0.574270166	-0.006671020733
0	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.3	459	0.5931375255	0.5661841547	0.574270166	-0.01886735955
0	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.5	765	0.6050693364	0.5434709955	0.574270166	-0.03079917045
0	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.7	1071	0.5828469061	0.5542577723	0.574270166	-0.008576740157
0	cfcompat_seed1114	LV	N0_shuffle_seed23071	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.1	153	0.6454440804	0.5663619533	0.574270166	-0.07117391442
0	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.2	306	0.5961094416	0.5688103471	0.574270166	-0.02183927564
0	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.3	459	0.5884363283	0.5681989536	0.574270166	-0.01416616235
0	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.5	765	0.579512563	0.569027769	0.574270166	-0.005242396976
0	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.7	1071	0.5727315958	0.5778601631	0.574270166	0.001538570188
0	cfcompat_seed1114	LV	N0_shuffle_seed23072	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	LV	N0_shuffle_seed23073	0.1	153	0.5879081069	0.5727548392	0.574270166	-0.01363794088
0	cfcompat_seed1114	LV	N0_shuffle_seed23073	0.2	306	0.5790158127	0.5730837543	0.574270166	-0.004745646664
0	cfcompat_seed1114	LV	N0_shuffle_seed23073	0.3	459	0.5744920646	0.5741750666	0.574270166	-0.0002218985763
0	cfcompat_seed1114	LV	N0_shuffle_seed23073	0.5	765	0.5863833119	0.5621570201	0.574270166	-0.01211314588
0	cfcompat_seed1114	LV	N0_shuffle_seed23073	0.7	1071	0.5706805373	0.5826459664	0.574270166	0.003589628733
0	cfcompat_seed1114	LV	N0_shuffle_seed23073	1	1530	0.574270166	0	0.574270166	0
0	cfcompat_seed1114	L	R0_global	0.1	153	0.4531727887	0.5920711828	0.5781813433	0.1250085547
0	cfcompat_seed1114	L	R0_global	0.2	306	0.5292466714	0.5904150113	0.5781813433	0.0489346719
0	cfcompat_seed1114	L	R0_global	0.3	459	0.5350782443	0.5966541001	0.5781813433	0.04310309907
0	cfcompat_seed1114	L	R0_global	0.5	765	0.5294627934	0.6268998932	0.5781813433	0.04871854989
0	cfcompat_seed1114	L	R0_global	0.7	1071	0.5610303447	0.6182003402	0.5781813433	0.01715099864
0	cfcompat_seed1114	L	R0_global	1	1530	0.5781813433	0	0.5781813433	0
0	cfcompat_seed1114	L	R0_mode	0.1	153	0.4531727887	0.5920711828	0.5781813433	0.1250085547
0	cfcompat_seed1114	L	R0_mode	0.2	306	0.5292466714	0.5904150113	0.5781813433	0.0489346719
0	cfcompat_seed1114	L	R0_mode	0.3	459	0.5350782443	0.5966541001	0.5781813433	0.04310309907
0	cfcompat_seed1114	L	R0_mode	0.5	765	0.5294627934	0.6268998932	0.5781813433	0.04871854989
0	cfcompat_seed1114	L	R0_mode	0.7	1071	0.5610303447	0.6182003402	0.5781813433	0.01715099864
0	cfcompat_seed1114	L	R0_mode	1	1530	0.5781813433	0	0.5781813433	0
0	cfcompat_seed1114	L	R1	0.1	153	0.3677799117	0.6015592802	0.5781813433	0.2104014317
0	cfcompat_seed1114	L	R1	0.2	306	0.4035535989	0.6218382795	0.5781813433	0.1746277445
0	cfcompat_seed1114	L	R1	0.3	459	0.434498167	0.6397598475	0.5781813433	0.1436831763
0	cfcompat_seed1114	L	R1	0.5	765	0.4876718273	0.6686908594	0.5781813433	0.09050951609
0	cfcompat_seed1114	L	R1	0.7	1071	0.5316324779	0.6867953626	0.5781813433	0.0465488654
0	cfcompat_seed1114	L	R1	1	1530	0.5781813433	0	0.5781813433	0
0	cfcompat_seed1114	L	R2	0.1	153	0.3245616629	0.6063613078	0.5781813433	0.2536196804
0	cfcompat_seed1114	L	R2	0.2	306	0.3881370992	0.6256924044	0.5781813433	0.1900442442
0	cfcompat_seed1114	L	R2	0.3	459	0.3996747956	0.6546841495	0.5781813433	0.1785065477
0	cfcompat_seed1114	L	R2	0.5	765	0.4677265377	0.688636149	0.5781813433	0.1104548056
0	cfcompat_seed1114	L	R2	0.7	1071	0.5127679013	0.7308127082	0.5781813433	0.06541344208
0	cfcompat_seed1114	L	R2	1	1530	0.5781813433	0	0.5781813433	-1.110223025e-16
0	cfcompat_seed1114	L	N3_output_only	0.1	153	0.3677799117	0.6015592802	0.5781813433	0.2104014317
0	cfcompat_seed1114	L	N3_output_only	0.2	306	0.4035535989	0.6218382795	0.5781813433	0.1746277445
0	cfcompat_seed1114	L	N3_output_only	0.3	459	0.434498167	0.6397598475	0.5781813433	0.1436831763
0	cfcompat_seed1114	L	N3_output_only	0.5	765	0.4876718273	0.6686908594	0.5781813433	0.09050951609
0	cfcompat_seed1114	L	N3_output_only	0.7	1071	0.5316324779	0.6867953626	0.5781813433	0.0465488654
0	cfcompat_seed1114	L	N3_output_only	1	1530	0.5781813433	0	0.5781813433	0
0	cfcompat_seed1114	L	N2_length_mask_only	0.1	153	0.5811062961	0.5778563486	0.5781813433	-0.002924952801
0	cfcompat_seed1114	L	N2_length_mask_only	0.2	306	0.6181014876	0.5682013073	0.5781813433	-0.03992014423
0	cfcompat_seed1114	L	N2_length_mask_only	0.3	459	0.5961764125	0.5704691709	0.5781813433	-0.01799506912
0	cfcompat_seed1114	L	N2_length_mask_only	0.5	765	0.5771757771	0.5791869096	0.5781813433	0.001005566216
0	cfcompat_seed1114	L	N2_length_mask_only	0.7	1071	0.5662067327	0.6061221016	0.5781813433	0.01197461067
0	cfcompat_seed1114	L	N2_length_mask_only	1	1530	0.5781813433	0	0.5781813433	0
0	cfcompat_seed1114	L	N5_label_bin_prior	0.1	153	0.3267011134	0.6061235911	0.5781813433	0.25148023
0	cfcompat_seed1114	L	N5_label_bin_prior	0.2	306	0.40387037	0.6217590867	0.5781813433	0.1743109733
0	cfcompat_seed1114	L	N5_label_bin_prior	0.3	459	0.4507188435	0.632808129	0.5781813433	0.1274624998
0	cfcompat_seed1114	L	N5_label_bin_prior	0.5	765	0.5153218522	0.6410408345	0.5781813433	0.06285949114
0	cfcompat_seed1114	L	N5_label_bin_prior	0.7	1071	0.5643100179	0.6105477693	0.5781813433	0.01387132541
0	cfcompat_seed1114	L	N5_label_bin_prior	1	1530	0.5781813433	0	0.5781813433	0
0	cfcompat_seed1114	L	N1_matched_gaussian	0.1	153	0.5535563727	0.5809174512	0.5781813433	0.02462497063
0	cfcompat_seed1114	L	N1_matched_gaussian	0.2	306	0.58969973	0.5753017467	0.5781813433	-0.01151838668
0	cfcompat_seed1114	L	N1_matched_gaussian	0.3	459	0.5855169959	0.5750374922	0.5781813433	-0.007335652578
0	cfcompat_seed1114	L	N1_matched_gaussian	0.5	765	0.5874094037	0.568953283	0.5781813433	-0.009228060338
0	cfcompat_seed1114	L	N1_matched_gaussian	0.7	1071	0.594756786	0.5395053104	0.5781813433	-0.01657544267
