checkpoint_fold	expert_id	mode	model	Error_Spearman	Error_Pearson	Risk_MAE	Risk_RMSE	bad20_AUROC	bad20_AUPRC	bad20_Brier	bad20_ECE	bad10_AUROC	fixed_bad_AUROC	fixed_bad_AUPRC	confident_wrong_AUROC	confident_wrong_AUPRC	confident_wrong_recall_at_precision_0p8
0	cfcompat_seed1111	LAV	R0_global	0	0	0.3785395921	0.5108106612	0.5	0.1941176471	0.1564705882	0.005882352941	0.5	0.5	0.1549019608	NA	NA	NA
0	cfcompat_seed1111	LAV	R0_mode	0	0	0.3784655423	0.5108123091	0.5	0.1941176471	0.1564705882	0.005882352941	0.5	0.5	0.1549019608	NA	NA	NA
0	cfcompat_seed1111	LAV	R1	0.1935037725	0.1796931463	0.3621309401	0.5421337561	0.617901098	0.2733566382	0.2445997178	0.3032270032	0.6375706592	0.6211766702	0.2355557971	0.8462944219523166	0.1136684483771633	0.0
0	cfcompat_seed1111	LAV	R2	0.2357066473	0.2224740086	0.3591327756	0.5378465381	0.6383680001	0.3034463868	0.2331221179	0.2753401925	0.6476825682	0.6419996019	0.2618114254	0.8929093567251463	0.14172205194099102	0.0
0	cfcompat_seed1111	LAV	N3_output_only	0.1935037725	0.1796931463	0.3621309401	0.5421337561	0.617901098	0.2733566382	0.2445997178	0.3032270032	0.6375706592	0.6211766702	0.2355557971	0.8462944219523166	0.1136684483771633	0.0
0	cfcompat_seed1111	LAV	N2_length_mask_only	0.01567588532	0.04140843669	0.3710082151	0.5575460947	0.5061400706	0.2029719126	0.2477349867	0.3001677449	0.5212216408	0.5109058514	0.1659588818	0.5658597615834458	0.034649293835694664	0.0
0	cfcompat_seed1111	LAV	N5_label_bin_prior	0.1578427591	0.1053298164	0.3659904088	0.5494081712	0.6084035816	0.2360640328	0.2464012494	0.3048014069	0.6034489344	0.599492235	0.1862217089	0.742900922177238	0.060366446462562964	0.0
0	cfcompat_seed1111	LAV	N1_matched_gaussian	-0.01305258046	0.0001673049186	0.3768837808	0.559384457	0.493810776	0.187880063	0.2564312058	0.286057991	0.4894966007	0.4817109982	0.1466111151	0.4922542735042735	0.029362116747771897	0.0
0	cfcompat_seed1111	LAV	N0_shuffle_seed23071	0.06528928399	0.03162262332	0.3731878182	0.5563544577	0.4835104219	0.1964145094	0.2627742778	0.3000234774	0.4344301428	0.4703711318	0.1516343302	0.48913349077822754	0.028926485226490023	0.0
0	cfcompat_seed1111	LAV	N0_shuffle_seed23072	-0.008799342709	-0.007834655323	0.3779820261	0.5614529624	0.4849577145	0.1865814509	0.2629274456	0.294879043	0.4710583607	0.4641382844	0.1408653689	0.5541638551506973	0.03503963694923349	0.0
0	cfcompat_seed1111	LAV	N0_shuffle_seed23073	-0.006630402235	-0.02487666237	0.3748443271	0.5635954306	0.4873443819	0.2058606384	0.2524922313	0.2904532485	0.4654772363	0.4717482321	0.1547851169	0.5685307017543859	0.03689661513434161	0.0
0	cfcompat_seed1111	LA	R0_global	0	0	0.3789463964	0.5115575397	0.5	0.1928104575	0.1556862745	0.007189542484	0.5	0.5	0.1555555556	NA	NA	NA
0	cfcompat_seed1111	LA	R0_mode	0	0	0.3790276949	0.5115549609	0.5	0.1928104575	0.1556862745	0.007189542484	0.5	0.5	0.1555555556	NA	NA	NA
0	cfcompat_seed1111	LA	R1	0.2060161395	0.2007282479	0.3617705447	0.540394322	0.6184450696	0.271754036	0.2454569353	0.3057040665	0.6354782475	0.6183137342	0.2225257346	0.8703578663065497	0.14514191347545807	0.0
0	cfcompat_seed1111	LA	R2	0.202551629	0.1986900278	0.3647679226	0.5442317291	0.6352926645	0.3190550712	0.1484646111	0.01311174299	0.6599609084	0.6359399797	0.2670376755	0.8799762984194354	0.13009977016699875	0.0
0	cfcompat_seed1111	LA	N3_output_only	0.2060161395	0.2007282479	0.3617705447	0.540394322	0.6184450696	0.271754036	0.2454569353	0.3057040665	0.6354782475	0.6183137342	0.2225257346	0.8703578663065497	0.14514191347545807	0.0
0	cfcompat_seed1111	LA	N2_length_mask_only	0.01417464307	0.03950737097	0.3718514958	0.5585588886	0.5088657106	0.2035315118	0.2475086148	0.3011852839	0.5180546418	0.5077448162	0.1652449555	0.5597500310049746	0.035033044510627095	0.0
