checkpoint_fold	expert_id	mode	model	Error_Spearman	Error_Pearson	Risk_MAE	Risk_RMSE	bad20_AUROC	bad20_AUPRC	bad20_Brier	bad20_ECE	bad10_AUROC	fixed_bad_AUROC	fixed_bad_AUPRC	confident_wrong_AUROC	confident_wrong_AUPRC	confident_wrong_recall_at_precision_0p8
1	cfcompat_seed1114	LAV	R0_global	0	0	0.3765934632	0.4956027839	0.5	0.1912104857	0.1547262914	0.008789514264	0.5	0.5	0.1588280648	NA	NA	NA
1	cfcompat_seed1114	LAV	R0_mode	0	0	0.3761680634	0.4955669832	0.5	0.1912104857	0.1547262914	0.008789514264	0.5	0.5	0.1588280648	NA	NA	NA
1	cfcompat_seed1114	LAV	R1	0.2084341432	0.1783561338	0.3613044504	0.5278540758	0.5862860943	0.2479171407	0.1527474048	0.01175449474	0.5864457095	0.568512899	0.2115514055	0.8181046521179596	0.12291434826771536	0.0
1	cfcompat_seed1114	LAV	R2	0.2336710369	0.2217742076	0.3600674247	0.5239391679	0.6064454627	0.2673315174	0.2371584291	0.2691234674	0.6074740156	0.6025290773	0.22560895	0.8924591331015033	0.23299700696617082	0.0
1	cfcompat_seed1114	LAV	N3_output_only	0.2084341432	0.1783561338	0.3613044504	0.5278540758	0.5862860943	0.2479171407	0.1527474048	0.01175449474	0.5864457095	0.568512899	0.2115514055	0.8181046521179596	0.12291434826771536	0.0
1	cfcompat_seed1114	LAV	N2_length_mask_only	0.02974590462	0.003789534345	0.3695418016	0.5422285162	0.5057024355	0.1936906412	0.2504463813	0.3100990907	0.4862854186	0.5085118311	0.1653355842	0.5412091673283864	0.04966351716526707	0.0
1	cfcompat_seed1114	LAV	N5_label_bin_prior	0.2017565657	0.1544703243	0.3619852141	0.5348970902	0.5741989299	0.2251845896	0.2470546875	0.3051143797	0.5522778568	0.5535048455	0.1737426827	0.6752279510418662	0.06938361279024935	0.0
1	cfcompat_seed1114	LAV	N1_matched_gaussian	0.001147434558	-0.02003500771	0.376503415	0.5467557723	0.5497747471	0.2050241488	0.2535921175	0.2929725519	0.5164891247	0.5276311925	0.1626008994	0.5657293064264396	0.06780980778911812	0.0
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	-0.03543389015	-0.03923194995	0.3812854829	0.5507254764	0.4564100987	0.1877873828	0.2576900365	0.2869001514	0.4592084645	0.4591138441	0.1554543841	0.5661263382711317	0.05572067608194316	0.0
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.007240153936	-0.008242485964	0.376016375	0.5503141951	0.4872997325	0.2015779733	0.249020924	0.2810327571	0.5094090079	0.4837772419	0.1665989221	0.5260535034637606	0.04682305069233911	0.0
