checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	uniform_kd_seed1111	LAV	N5_label_bin_prior	0.5	649	0.4711674465	0.6408029268	0.5559197913	0.08475234479
1	uniform_kd_seed1111	LAV	N5_label_bin_prior	0.7	908	0.5095083147	0.6642530067	0.5559197913	0.04641147661
1	uniform_kd_seed1111	LAV	N5_label_bin_prior	1	1297	0.5559197913	0	0.5559197913	1.110223025e-16
1	uniform_kd_seed1111	LAV	N1_matched_gaussian	0.1	130	0.5496010341	0.5566236803	0.5559197913	0.006318757196
1	uniform_kd_seed1111	LAV	N1_matched_gaussian	0.2	260	0.5403445081	0.5598248768	0.5559197913	0.01557528325
1	uniform_kd_seed1111	LAV	N1_matched_gaussian	0.3	390	0.5368836522	0.5641051213	0.5559197913	0.01903613917
1	uniform_kd_seed1111	LAV	N1_matched_gaussian	0.5	649	0.5362047276	0.5756652796	0.5559197913	0.01971506376
1	uniform_kd_seed1111	LAV	N1_matched_gaussian	0.7	908	0.5398901334	0.5933360622	0.5559197913	0.0160296579
1	uniform_kd_seed1111	LAV	N1_matched_gaussian	1	1297	0.5559197913	0	0.5559197913	0
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23071	0.1	130	0.5261266088	0.5592386548	0.5559197913	0.02979318251
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23071	0.2	260	0.5328125188	0.5617133216	0.5559197913	0.02310727256
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23071	0.3	390	0.5163755326	0.5729233866	0.5559197913	0.03954425875
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23071	0.5	649	0.5372920102	0.5745763191	0.5559197913	0.01862778115
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23071	0.7	908	0.5497722879	0.5702692339	0.5559197913	0.006147503475
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23071	1	1297	0.5559197913	0	0.5559197913	0
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23072	0.1	130	0.6234461753	0.548397572	0.5559197913	-0.06752638401
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23072	0.2	260	0.5940329247	0.546363943	0.5559197913	-0.03811313338
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23072	0.3	390	0.5735673385	0.5483315406	0.5559197913	-0.01764754717
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23072	0.5	649	0.5510761661	0.5607708913	0.5559197913	0.004843625275
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23072	0.7	908	0.5576326954	0.5519215474	0.5559197913	-0.001712904079
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23072	1	1297	0.5559197913	0	0.5559197913	1.110223025e-16
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23073	0.1	130	0.5835287315	0.5528442453	0.5559197913	-0.02760894019
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23073	0.2	260	0.5397987859	0.559961702	0.5559197913	0.01612100539
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23073	0.3	390	0.5441325748	0.5609881645	0.5559197913	0.01178721657
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23073	0.5	649	0.5374822871	0.5743857485	0.5559197913	0.0184375042
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23073	0.7	908	0.5356313999	0.6032767564	0.5559197913	0.02028839142
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23073	1	1297	0.5559197913	0	0.5559197913	0
1	uniform_kd_seed1111	LA	R0_global	0.1	130	0.5547054454	0.5583394378	0.557975198	0.003269752645
1	uniform_kd_seed1111	LA	R0_global	0.2	260	0.5405270024	0.5623498662	0.557975198	0.0174481956
1	uniform_kd_seed1111	LA	R0_global	0.3	390	0.5485464018	0.5620294765	0.557975198	0.009428796211
1	uniform_kd_seed1111	LA	R0_global	0.5	649	0.5762131141	0.539709137	0.557975198	-0.01823791607
1	uniform_kd_seed1111	LA	R0_global	0.7	908	0.5615378018	0.5496594031	0.557975198	-0.003562603782
1	uniform_kd_seed1111	LA	R0_global	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	R0_mode	0.1	130	0.5547054454	0.5583394378	0.557975198	0.003269752645
1	uniform_kd_seed1111	LA	R0_mode	0.2	260	0.5405270024	0.5623498662	0.557975198	0.0174481956
1	uniform_kd_seed1111	LA	R0_mode	0.3	390	0.5485464018	0.5620294765	0.557975198	0.009428796211
1	uniform_kd_seed1111	LA	R0_mode	0.5	649	0.5762131141	0.539709137	0.557975198	-0.01823791607
1	uniform_kd_seed1111	LA	R0_mode	0.7	908	0.5615378018	0.5496594031	0.557975198	-0.003562603782
1	uniform_kd_seed1111	LA	R0_mode	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	R1	0.1	130	0.3327309123	0.583066678	0.557975198	0.2252442858
1	uniform_kd_seed1111	LA	R1	0.2	260	0.404542732	0.5964442831	0.557975198	0.153432466
1	uniform_kd_seed1111	LA	R1	0.3	390	0.4460623534	0.6060964874	0.557975198	0.1119128446
1	uniform_kd_seed1111	LA	R1	0.5	649	0.4992700128	0.6167709777	0.557975198	0.05870518521
1	uniform_kd_seed1111	LA	R1	0.7	908	0.5133009535	0.6622533834	0.557975198	0.04467424458
1	uniform_kd_seed1111	LA	R1	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	R2	0.1	130	0.3180251607	0.5847048509	0.557975198	0.2399500373
1	uniform_kd_seed1111	LA	R2	0.2	260	0.3850429514	0.6013333312	0.557975198	0.1729322466
1	uniform_kd_seed1111	LA	R2	0.3	390	0.4162358235	0.6189215664	0.557975198	0.1417393746
1	uniform_kd_seed1111	LA	R2	0.5	649	0.472853685	0.6432280715	0.557975198	0.08512151307
1	uniform_kd_seed1111	LA	R2	0.7	908	0.511623222	0.6661695278	0.557975198	0.04635197609
1	uniform_kd_seed1111	LA	R2	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	N3_output_only	0.1	130	0.3327309123	0.583066678	0.557975198	0.2252442858
1	uniform_kd_seed1111	LA	N3_output_only	0.2	260	0.404542732	0.5964442831	0.557975198	0.153432466
1	uniform_kd_seed1111	LA	N3_output_only	0.3	390	0.4460623534	0.6060964874	0.557975198	0.1119128446
1	uniform_kd_seed1111	LA	N3_output_only	0.5	649	0.4992700128	0.6167709777	0.557975198	0.05870518521
1	uniform_kd_seed1111	LA	N3_output_only	0.7	908	0.5133009535	0.6622533834	0.557975198	0.04467424458
1	uniform_kd_seed1111	LA	N3_output_only	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	N2_length_mask_only	0.1	130	0.5312484208	0.560952474	0.557975198	0.02672677729
1	uniform_kd_seed1111	LA	N2_length_mask_only	0.2	260	0.562117082	0.5569367315	0.557975198	-0.004141883902
1	uniform_kd_seed1111	LA	N2_length_mask_only	0.3	390	0.547322053	0.5625559329	0.557975198	0.010653145
1	uniform_kd_seed1111	LA	N2_length_mask_only	0.5	649	0.5482909584	0.5676743826	0.557975198	0.0096842397
1	uniform_kd_seed1111	LA	N2_length_mask_only	0.7	908	0.5529487436	0.569707899	0.557975198	0.00502645447
1	uniform_kd_seed1111	LA	N2_length_mask_only	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	N5_label_bin_prior	0.1	130	0.3822640279	0.5775488503	0.557975198	0.1757111702
1	uniform_kd_seed1111	LA	N5_label_bin_prior	0.2	260	0.4040799153	0.596560322	0.557975198	0.1538952827
1	uniform_kd_seed1111	LA	N5_label_bin_prior	0.3	390	0.4507727648	0.6040710624	0.557975198	0.1072024333
1	uniform_kd_seed1111	LA	N5_label_bin_prior	0.5	649	0.4715368844	0.6445469041	0.557975198	0.08643831362
1	uniform_kd_seed1111	LA	N5_label_bin_prior	0.7	908	0.5113270788	0.6668607824	0.557975198	0.04664811928
1	uniform_kd_seed1111	LA	N5_label_bin_prior	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	N1_matched_gaussian	0.1	130	0.532958505	0.5607619762	0.557975198	0.0250166931
1	uniform_kd_seed1111	LA	N1_matched_gaussian	0.2	260	0.570294538	0.5548864532	0.557975198	-0.01231933997
1	uniform_kd_seed1111	LA	N1_matched_gaussian	0.3	390	0.568494718	0.5534519205	0.557975198	-0.01051951995
1	uniform_kd_seed1111	LA	N1_matched_gaussian	0.5	649	0.5706789595	0.5452518321	0.557975198	-0.01270376143
1	uniform_kd_seed1111	LA	N1_matched_gaussian	0.7	908	0.5631274133	0.5459489475	0.557975198	-0.005152215278
1	uniform_kd_seed1111	LA	N1_matched_gaussian	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	N0_shuffle_seed23071	0.1	130	0.5947449238	0.5538791703	0.557975198	-0.03676972577
1	uniform_kd_seed1111	LA	N0_shuffle_seed23071	0.2	260	0.5696404841	0.5550504397	0.557975198	-0.01166528605
1	uniform_kd_seed1111	LA	N0_shuffle_seed23071	0.3	390	0.552549599	0.5603081458	0.557975198	0.005425599039
1	uniform_kd_seed1111	LA	N0_shuffle_seed23071	0.5	649	0.5536947949	0.5622622067	0.557975198	0.004280403121
1	uniform_kd_seed1111	LA	N0_shuffle_seed23071	0.7	908	0.5522047321	0.5714445634	0.557975198	0.00577046598
1	uniform_kd_seed1111	LA	N0_shuffle_seed23071	1	1297	0.557975198	0	0.557975198	1.110223025e-16
1	uniform_kd_seed1111	LA	N0_shuffle_seed23072	0.1	130	0.5535105002	0.5584725509	0.557975198	0.004464697887
1	uniform_kd_seed1111	LA	N0_shuffle_seed23072	0.2	260	0.5414244176	0.5621248633	0.557975198	0.01655078043
1	uniform_kd_seed1111	LA	N0_shuffle_seed23072	0.3	390	0.5446430956	0.5637078551	0.557975198	0.01333210247
1	uniform_kd_seed1111	LA	N0_shuffle_seed23072	0.5	649	0.5469712083	0.5689961693	0.557975198	0.01100398977
1	uniform_kd_seed1111	LA	N0_shuffle_seed23072	0.7	908	0.5525503051	0.5706379302	0.557975198	0.005424892951
1	uniform_kd_seed1111	LA	N0_shuffle_seed23072	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LA	N0_shuffle_seed23073	0.1	130	0.5951665604	0.5538322014	0.557975198	-0.03719136232
1	uniform_kd_seed1111	LA	N0_shuffle_seed23073	0.2	260	0.5447253958	0.5612972314	0.557975198	0.01324980226
1	uniform_kd_seed1111	LA	N0_shuffle_seed23073	0.3	390	0.5617675744	0.556344518	0.557975198	-0.0037923764
1	uniform_kd_seed1111	LA	N0_shuffle_seed23073	0.5	649	0.5574228665	0.558528382	0.557975198	0.0005523315473
1	uniform_kd_seed1111	LA	N0_shuffle_seed23073	0.7	908	0.5548337546	0.5653079246	0.557975198	0.003141443413
1	uniform_kd_seed1111	LA	N0_shuffle_seed23073	1	1297	0.557975198	0	0.557975198	0
1	uniform_kd_seed1111	LV	R0_global	0.1	130	0.5490903663	0.5554193654	0.5547850015	0.005694635192
1	uniform_kd_seed1111	LV	R0_global	0.2	260	0.5361757061	0.5594507844	0.5547850015	0.01860929547
1	uniform_kd_seed1111	LV	R0_global	0.3	390	0.5447639363	0.5590939491	0.5547850015	0.01002106519
1	uniform_kd_seed1111	LV	R0_global	0.5	649	0.5726131769	0.5369293136	0.5547850015	-0.01782817536
1	uniform_kd_seed1111	LV	R0_global	0.7	908	0.5585011671	0.5461107643	0.5547850015	-0.003716165516
1	uniform_kd_seed1111	LV	R0_global	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	R0_mode	0.1	130	0.5490903663	0.5554193654	0.5547850015	0.005694635192
1	uniform_kd_seed1111	LV	R0_mode	0.2	260	0.5361757061	0.5594507844	0.5547850015	0.01860929547
1	uniform_kd_seed1111	LV	R0_mode	0.3	390	0.5447639363	0.5590939491	0.5547850015	0.01002106519
1	uniform_kd_seed1111	LV	R0_mode	0.5	649	0.5726131769	0.5369293136	0.5547850015	-0.01782817536
1	uniform_kd_seed1111	LV	R0_mode	0.7	908	0.5585011671	0.5461107643	0.5547850015	-0.003716165516
1	uniform_kd_seed1111	LV	R0_mode	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	R1	0.1	130	0.4133514877	0.5705402344	0.5547850015	0.1414335138
1	uniform_kd_seed1111	LV	R1	0.2	260	0.4246419794	0.5874148817	0.5547850015	0.1301430222
1	uniform_kd_seed1111	LV	R1	0.3	390	0.4351668351	0.6062194943	0.5547850015	0.1196181665
1	uniform_kd_seed1111	LV	R1	0.5	649	0.4646021716	0.6451070026	0.5547850015	0.09018282998
1	uniform_kd_seed1111	LV	R1	0.7	908	0.5103071216	0.6586048343	0.5547850015	0.04447787991
1	uniform_kd_seed1111	LV	R1	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	R2	0.1	130	0.344154955	0.5782485029	0.5547850015	0.2106300465
1	uniform_kd_seed1111	LV	R2	0.2	260	0.374729072	0.5999292076	0.5547850015	0.1800559295
1	uniform_kd_seed1111	LV	R2	0.3	390	0.4270723332	0.6097000409	0.5547850015	0.1277126684
1	uniform_kd_seed1111	LV	R2	0.5	649	0.4762180828	0.6334731655	0.5547850015	0.07856691875
1	uniform_kd_seed1111	LV	R2	0.7	908	0.5196510247	0.6367943871	0.5547850015	0.03513397683
1	uniform_kd_seed1111	LV	R2	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	N3_output_only	0.1	130	0.4133514877	0.5705402344	0.5547850015	0.1414335138
1	uniform_kd_seed1111	LV	N3_output_only	0.2	260	0.4246419794	0.5874148817	0.5547850015	0.1301430222
1	uniform_kd_seed1111	LV	N3_output_only	0.3	390	0.4351668351	0.6062194943	0.5547850015	0.1196181665
1	uniform_kd_seed1111	LV	N3_output_only	0.5	649	0.4646021716	0.6451070026	0.5547850015	0.09018282998
1	uniform_kd_seed1111	LV	N3_output_only	0.7	908	0.5103071216	0.6586048343	0.5547850015	0.04447787991
1	uniform_kd_seed1111	LV	N3_output_only	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	N2_length_mask_only	0.1	130	0.4962987481	0.5613001797	0.5547850015	0.05848625347
1	uniform_kd_seed1111	LV	N2_length_mask_only	0.2	260	0.5528602761	0.5552675749	0.5547850015	0.001924725415
1	uniform_kd_seed1111	LV	N2_length_mask_only	0.3	390	0.543468781	0.5596508516	0.5547850015	0.01131622053
1	uniform_kd_seed1111	LV	N2_length_mask_only	0.5	649	0.5381179498	0.571477774	0.5547850015	0.01666705174
1	uniform_kd_seed1111	LV	N2_length_mask_only	0.7	908	0.5507183029	0.5642774498	0.5547850015	0.004066698639
1	uniform_kd_seed1111	LV	N2_length_mask_only	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	N5_label_bin_prior	0.1	130	0.401525581	0.5718576019	0.5547850015	0.1532594205
1	uniform_kd_seed1111	LV	N5_label_bin_prior	0.2	260	0.4194820959	0.5887085844	0.5547850015	0.1353029056
1	uniform_kd_seed1111	LV	N5_label_bin_prior	0.3	390	0.4584828001	0.5961938864	0.5547850015	0.09630220142
1	uniform_kd_seed1111	LV	N5_label_bin_prior	0.5	649	0.4718090834	0.6378889689	0.5547850015	0.08297591811
1	uniform_kd_seed1111	LV	N5_label_bin_prior	0.7	908	0.5084744574	0.6628826213	0.5547850015	0.04631054415
1	uniform_kd_seed1111	LV	N5_label_bin_prior	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	N1_matched_gaussian	0.1	130	0.5356364987	0.5569180824	0.5547850015	0.01914850282
1	uniform_kd_seed1111	LV	N1_matched_gaussian	0.2	260	0.5347604005	0.5598056344	0.5547850015	0.02002460107
1	uniform_kd_seed1111	LV	N1_matched_gaussian	0.3	390	0.5313422419	0.5648651297	0.5547850015	0.02344275959
1	uniform_kd_seed1111	LV	N1_matched_gaussian	0.5	649	0.5475989592	0.5619821335	0.5547850015	0.00718604235
1	uniform_kd_seed1111	LV	N1_matched_gaussian	0.7	908	0.5689516	0.5217174659	0.5547850015	-0.01416659842
1	uniform_kd_seed1111	LV	N1_matched_gaussian	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	N0_shuffle_seed23071	0.1	130	0.4984533645	0.5610601625	0.5547850015	0.056331637
1	uniform_kd_seed1111	LV	N0_shuffle_seed23071	0.2	260	0.564321421	0.5523939996	0.5547850015	-0.009536419437
1	uniform_kd_seed1111	LV	N0_shuffle_seed23071	0.3	390	0.5450688973	0.5589628193	0.5547850015	0.00971610427
1	uniform_kd_seed1111	LV	N0_shuffle_seed23071	0.5	649	0.5438977319	0.5656890725	0.5547850015	0.0108872696
1	uniform_kd_seed1111	LV	N0_shuffle_seed23071	0.7	908	0.5513619557	0.5627750417	0.5547850015	0.003423045825
1	uniform_kd_seed1111	LV	N0_shuffle_seed23071	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	N0_shuffle_seed23072	0.1	130	0.6113301907	0.5484860516	0.5547850015	-0.05654518913
1	uniform_kd_seed1111	LV	N0_shuffle_seed23072	0.2	260	0.5987587294	0.543759766	0.5547850015	-0.04397372787
1	uniform_kd_seed1111	LV	N0_shuffle_seed23072	0.3	390	0.5711592854	0.54774424	0.5547850015	-0.01637428386
1	uniform_kd_seed1111	LV	N0_shuffle_seed23072	0.5	649	0.5424572936	0.5671317338	0.5547850015	0.01232770798
1	uniform_kd_seed1111	LV	N0_shuffle_seed23072	0.7	908	0.54780148	0.5710858693	0.5547850015	0.006983521536
1	uniform_kd_seed1111	LV	N0_shuffle_seed23072	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	LV	N0_shuffle_seed23073	0.1	130	0.5380212074	0.5566524336	0.5547850015	0.01676379417
1	uniform_kd_seed1111	LV	N0_shuffle_seed23073	0.2	260	0.5452114555	0.557185312	0.5547850015	0.009573546017
1	uniform_kd_seed1111	LV	N0_shuffle_seed23073	0.3	390	0.5451169198	0.5589421701	0.5547850015	0.009668081781
1	uniform_kd_seed1111	LV	N0_shuffle_seed23073	0.5	649	0.524228026	0.5853891329	0.5547850015	0.0305569755
1	uniform_kd_seed1111	LV	N0_shuffle_seed23073	0.7	908	0.5392117129	0.5911360197	0.5547850015	0.01557328862
1	uniform_kd_seed1111	LV	N0_shuffle_seed23073	1	1297	0.5547850015	0	0.5547850015	0
1	uniform_kd_seed1111	L	R0_global	0.1	130	0.5539836569	0.5571019252	0.5567893771	0.002805720136
1	uniform_kd_seed1111	L	R0_global	0.2	260	0.5397231586	0.5610682747	0.5567893771	0.01706621851
1	uniform_kd_seed1111	L	R0_global	0.3	390	0.5477106673	0.5606931222	0.5567893771	0.009078709798
1	uniform_kd_seed1111	L	R0_global	0.5	649	0.5753614685	0.538188625	0.5567893771	-0.01857209147
1	uniform_kd_seed1111	L	R0_global	0.7	908	0.5606832005	0.5477004525	0.5567893771	-0.003893823435
1	uniform_kd_seed1111	L	R0_global	1	1297	0.5567893771	0	0.5567893771	-1.110223025e-16
1	uniform_kd_seed1111	L	R0_mode	0.1	130	0.5539836569	0.5571019252	0.5567893771	0.002805720136
1	uniform_kd_seed1111	L	R0_mode	0.2	260	0.5397231586	0.5610682747	0.5567893771	0.01706621851
1	uniform_kd_seed1111	L	R0_mode	0.3	390	0.5477106673	0.5606931222	0.5567893771	0.009078709798
1	uniform_kd_seed1111	L	R0_mode	0.5	649	0.5753614685	0.538188625	0.5567893771	-0.01857209147
1	uniform_kd_seed1111	L	R0_mode	0.7	908	0.5606832005	0.5477004525	0.5567893771	-0.003893823435
1	uniform_kd_seed1111	L	R0_mode	1	1297	0.5567893771	0	0.5567893771	-1.110223025e-16
1	uniform_kd_seed1111	L	R1	0.1	130	0.3445516229	0.5804319718	0.5567893771	0.2122377542
1	uniform_kd_seed1111	L	R1	0.2	260	0.4137608457	0.5926499539	0.5567893771	0.1430285314
1	uniform_kd_seed1111	L	R1	0.3	390	0.4211254625	0.6151233646	0.5567893771	0.1356639146
1	uniform_kd_seed1111	L	R1	0.5	649	0.494218301	0.6194570135	0.5567893771	0.06257107609
1	uniform_kd_seed1111	L	R1	0.7	908	0.5151492903	0.6539852608	0.5567893771	0.04164008673
1	uniform_kd_seed1111	L	R1	1	1297	0.5567893771	0	0.5567893771	0
1	uniform_kd_seed1111	L	R2	0.1	130	0.2951468101	0.5859355071	0.5567893771	0.261642567
1	uniform_kd_seed1111	L	R2	0.2	260	0.3996876829	0.5961784229	0.5567893771	0.1571016942
1	uniform_kd_seed1111	L	R2	0.3	390	0.4211939924	0.6150938975	0.5567893771	0.1355953847
1	uniform_kd_seed1111	L	R2	0.5	649	0.4503762347	0.6633667373	0.5567893771	0.1064131424
1	uniform_kd_seed1111	L	R2	0.7	908	0.5051189857	0.6773978999	0.5567893771	0.0516703914
1	uniform_kd_seed1111	L	R2	1	1297	0.5567893771	0	0.5567893771	0
1	uniform_kd_seed1111	L	N3_output_only	0.1	130	0.3445516229	0.5804319718	0.5567893771	0.2122377542
1	uniform_kd_seed1111	L	N3_output_only	0.2	260	0.4137608457	0.5926499539	0.5567893771	0.1430285314
1	uniform_kd_seed1111	L	N3_output_only	0.3	390	0.4211254625	0.6151233646	0.5567893771	0.1356639146
1	uniform_kd_seed1111	L	N3_output_only	0.5	649	0.494218301	0.6194570135	0.5567893771	0.06257107609
1	uniform_kd_seed1111	L	N3_output_only	0.7	908	0.5151492903	0.6539852608	0.5567893771	0.04164008673
1	uniform_kd_seed1111	L	N3_output_only	1	1297	0.5567893771	0	0.5567893771	0
1	uniform_kd_seed1111	L	N2_length_mask_only	0.1	130	0.5052242181	0.5625335679	0.5567893771	0.05156515903
1	uniform_kd_seed1111	L	N2_length_mask_only	0.2	260	0.5694007727	0.5536274071	0.5567893771	-0.01261139558
1	uniform_kd_seed1111	L	N2_length_mask_only	0.3	390	0.5470462582	0.5609788108	0.5567893771	0.009743118921
1	uniform_kd_seed1111	L	N2_length_mask_only	0.5	649	0.5436811616	0.5699178213	0.5567893771	0.01310821552
1	uniform_kd_seed1111	L	N2_length_mask_only	0.7	908	0.552452206	0.5669131595	0.5567893771	0.004337171096
1	uniform_kd_seed1111	L	N2_length_mask_only	1	1297	0.5567893771	0	0.5567893771	-1.110223025e-16
1	uniform_kd_seed1111	L	N5_label_bin_prior	0.1	130	0.3853682521	0.5758851322	0.5567893771	0.171421125
1	uniform_kd_seed1111	L	N5_label_bin_prior	0.2	260	0.4103988736	0.5934928784	0.5567893771	0.1463905035
1	uniform_kd_seed1111	L	N5_label_bin_prior	0.3	390	0.4504832233	0.6024998511	0.5567893771	0.1063061538
1	uniform_kd_seed1111	L	N5_label_bin_prior	0.5	649	0.480754821	0.6329412705	0.5567893771	0.07603455613
1	uniform_kd_seed1111	L	N5_label_bin_prior	0.7	908	0.5092504384	0.6677543035	0.5567893771	0.04753893872
1	uniform_kd_seed1111	L	N5_label_bin_prior	1	1297	0.5567893771	0	0.5567893771	0
1	uniform_kd_seed1111	L	N1_matched_gaussian	0.1	130	0.5888213936	0.5532211147	0.5567893771	-0.03203201648
