checkpoint_fold	expert_id	mode	model	coverage	retained_samples	retained_actual_MAE	rejected_actual_MAE	random_expected_MAE	improvement_vs_random
1	moddrop_seed1114	LAV	N3_output_only	0.2	260	0.3938729942	0.6071069149	0.5643614875	0.1704884933
1	moddrop_seed1114	LAV	N3_output_only	0.3	390	0.4203789146	0.6262724064	0.5643614875	0.1439825729
1	moddrop_seed1114	LAV	N3_output_only	0.5	649	0.4778756566	0.6509807841	0.5643614875	0.08648583085
1	moddrop_seed1114	LAV	N3_output_only	0.7	908	0.5206547281	0.6663813784	0.5643614875	0.04370675942
1	moddrop_seed1114	LAV	N3_output_only	1	1297	0.5643614875	0	0.5643614875	-1.110223025e-16
1	moddrop_seed1114	LAV	N2_length_mask_only	0.1	130	0.5304125768	0.5681432856	0.5643614875	0.03394891073
1	moddrop_seed1114	LAV	N2_length_mask_only	0.2	260	0.5514976521	0.56758675	0.5643614875	0.01286383539
1	moddrop_seed1114	LAV	N2_length_mask_only	0.3	390	0.5467967982	0.5719141102	0.5643614875	0.01756468929
1	moddrop_seed1114	LAV	N2_length_mask_only	0.5	649	0.5484911317	0.5802563346	0.5643614875	0.01587035582
1	moddrop_seed1114	LAV	N2_length_mask_only	0.7	908	0.559903262	0.5747678339	0.5643614875	0.004458225478
1	moddrop_seed1114	LAV	N2_length_mask_only	1	1297	0.5643614875	0	0.5643614875	-1.110223025e-16
1	moddrop_seed1114	LAV	N5_label_bin_prior	0.1	130	0.3391971918	0.5894440569	0.5643614875	0.2251642957
1	moddrop_seed1114	LAV	N5_label_bin_prior	0.2	260	0.3906704604	0.6079098646	0.5643614875	0.173691027
1	moddrop_seed1114	LAV	N5_label_bin_prior	0.3	390	0.4590423493	0.6096475558	0.5643614875	0.1053191382
1	moddrop_seed1114	LAV	N5_label_bin_prior	0.5	649	0.4776077576	0.6512490966	0.5643614875	0.0867537299
1	moddrop_seed1114	LAV	N5_label_bin_prior	0.7	908	0.518269622	0.6719486696	0.5643614875	0.04609186545
1	moddrop_seed1114	LAV	N5_label_bin_prior	1	1297	0.5643614875	0	0.5643614875	0
1	moddrop_seed1114	LAV	N1_matched_gaussian	0.1	130	0.5878318402	0.5617469666	0.5643614875	-0.02347035267
1	moddrop_seed1114	LAV	N1_matched_gaussian	0.2	260	0.5800280953	0.5604335048	0.5643614875	-0.01566660776
1	moddrop_seed1114	LAV	N1_matched_gaussian	0.3	390	0.5749233937	0.5598199843	0.5643614875	-0.01056190622
1	moddrop_seed1114	LAV	N1_matched_gaussian	0.5	649	0.5998121477	0.5288561195	0.5643614875	-0.03545066022
1	moddrop_seed1114	LAV	N1_matched_gaussian	0.7	908	0.5813533157	0.524699328	0.5643614875	-0.01699182824
1	moddrop_seed1114	LAV	N1_matched_gaussian	1	1297	0.5643614875	0	0.5643614875	1.110223025e-16
1	moddrop_seed1114	LAV	N0_shuffle_seed23071	0.1	130	0.6298338723	0.557068077	0.5643614875	-0.06547238477
1	moddrop_seed1114	LAV	N0_shuffle_seed23071	0.2	260	0.5919061959	0.557455389	0.5643614875	-0.0275447084
1	moddrop_seed1114	LAV	N0_shuffle_seed23071	0.3	390	0.5795749345	0.557819873	0.5643614875	-0.01521344699
1	moddrop_seed1114	LAV	N0_shuffle_seed23071	0.5	649	0.5673459557	0.5613724137	0.5643614875	-0.002984468182
1	moddrop_seed1114	LAV	N0_shuffle_seed23071	0.7	908	0.5584966682	0.5780510913	0.5643614875	0.005864819245
1	moddrop_seed1114	LAV	N0_shuffle_seed23071	1	1297	0.5643614875	0	0.5643614875	0
1	moddrop_seed1114	LAV	N0_shuffle_seed23072	0.1	130	0.5614774881	0.5646827556	0.5643614875	0.002883999404
1	moddrop_seed1114	LAV	N0_shuffle_seed23072	0.2	260	0.5745075459	0.5618176349	0.5643614875	-0.01014605842
1	moddrop_seed1114	LAV	N0_shuffle_seed23072	0.3	390	0.5702669934	0.5618221851	0.5643614875	-0.005905505905
1	moddrop_seed1114	LAV	N0_shuffle_seed23072	0.5	649	0.5624431212	0.5662828142	0.5643614875	0.001918366256
1	moddrop_seed1114	LAV	N0_shuffle_seed23072	0.7	908	0.5555616243	0.5849020421	0.5643614875	0.008799863154
1	moddrop_seed1114	LAV	N0_shuffle_seed23072	1	1297	0.5643614875	0	0.5643614875	-1.110223025e-16
1	moddrop_seed1114	LAV	N0_shuffle_seed23073	0.1	130	0.6446946482	0.555412635	0.5643614875	-0.08033316067
1	moddrop_seed1114	LAV	N0_shuffle_seed23073	0.2	260	0.6049042821	0.5541964667	0.5643614875	-0.04054279462
1	moddrop_seed1114	LAV	N0_shuffle_seed23073	0.3	390	0.5843301835	0.5557751684	0.5643614875	-0.019968696
1	moddrop_seed1114	LAV	N0_shuffle_seed23073	0.5	649	0.5801491419	0.5485494694	0.5643614875	-0.01578765442
1	moddrop_seed1114	LAV	N0_shuffle_seed23073	0.7	908	0.5715831441	0.5475047672	0.5643614875	-0.00722165659
1	moddrop_seed1114	LAV	N0_shuffle_seed23073	1	1297	0.5643614875	0	0.5643614875	-1.110223025e-16
1	moddrop_seed1114	LA	R0_global	0.1	130	0.5838871803	0.5632775059	0.5653432404	-0.01854393984
1	moddrop_seed1114	LA	R0_global	0.2	260	0.5786407279	0.5620092513	0.5653432404	-0.01329748749
1	moddrop_seed1114	LA	R0_global	0.3	390	0.5737583802	0.5617248231	0.5653432404	-0.008415139748
1	moddrop_seed1114	LA	R0_global	0.5	649	0.5938079066	0.5368346474	0.5653432404	-0.02846466613
1	moddrop_seed1114	LA	R0_global	0.7	908	0.5764718463	0.5393669573	0.5653432404	-0.01112860587
1	moddrop_seed1114	LA	R0_global	1	1297	0.5653432404	0	0.5653432404	-1.110223025e-16
1	moddrop_seed1114	LA	R0_mode	0.1	130	0.5838871803	0.5632775059	0.5653432404	-0.01854393984
1	moddrop_seed1114	LA	R0_mode	0.2	260	0.5786407279	0.5620092513	0.5653432404	-0.01329748749
1	moddrop_seed1114	LA	R0_mode	0.3	390	0.5737583802	0.5617248231	0.5653432404	-0.008415139748
1	moddrop_seed1114	LA	R0_mode	0.5	649	0.5938079066	0.5368346474	0.5653432404	-0.02846466613
1	moddrop_seed1114	LA	R0_mode	0.7	908	0.5764718463	0.5393669573	0.5653432404	-0.01112860587
1	moddrop_seed1114	LA	R0_mode	1	1297	0.5653432404	0	0.5653432404	-1.110223025e-16
1	moddrop_seed1114	LA	R1	0.1	130	0.4001796611	0.5837419254	0.5653432404	0.1651635794
1	moddrop_seed1114	LA	R1	0.2	260	0.4294461559	0.5994157978	0.5653432404	0.1358970846
1	moddrop_seed1114	LA	R1	0.3	390	0.4382224051	0.6200037981	0.5653432404	0.1271208354
1	moddrop_seed1114	LA	R1	0.5	649	0.4920591173	0.6387404563	0.5653432404	0.07328412309
1	moddrop_seed1114	LA	R1	0.7	908	0.5311192646	0.6452285105	0.5653432404	0.03422397583
1	moddrop_seed1114	LA	R1	1	1297	0.5653432404	0	0.5653432404	0
1	moddrop_seed1114	LA	R2	0.1	130	0.370365463	0.58706313	0.5653432404	0.1949777774
1	moddrop_seed1114	LA	R2	0.2	260	0.3756275251	0.6129093793	0.5653432404	0.1897157154
1	moddrop_seed1114	LA	R2	0.3	390	0.3948586348	0.6386497412	0.5653432404	0.1704846057
1	moddrop_seed1114	LA	R2	0.5	649	0.4707134296	0.6601190849	0.5653432404	0.09462981082
1	moddrop_seed1114	LA	R2	0.7	908	0.5092100683	0.6963687425	0.5653432404	0.05613317216
1	moddrop_seed1114	LA	R2	1	1297	0.5653432404	0	0.5653432404	1.110223025e-16
1	moddrop_seed1114	LA	N3_output_only	0.1	130	0.4001796611	0.5837419254	0.5653432404	0.1651635794
1	moddrop_seed1114	LA	N3_output_only	0.2	260	0.4294461559	0.5994157978	0.5653432404	0.1358970846
1	moddrop_seed1114	LA	N3_output_only	0.3	390	0.4382224051	0.6200037981	0.5653432404	0.1271208354
1	moddrop_seed1114	LA	N3_output_only	0.5	649	0.4920591173	0.6387404563	0.5653432404	0.07328412309
1	moddrop_seed1114	LA	N3_output_only	0.7	908	0.5311192646	0.6452285105	0.5653432404	0.03422397583
1	moddrop_seed1114	LA	N3_output_only	1	1297	0.5653432404	0	0.5653432404	0
1	moddrop_seed1114	LA	N2_length_mask_only	0.1	130	0.5498963089	0.5670639783	0.5653432404	0.01544693151
1	moddrop_seed1114	LA	N2_length_mask_only	0.2	260	0.5582320213	0.5671261883	0.5653432404	0.007111219108
1	moddrop_seed1114	LA	N2_length_mask_only	0.3	390	0.5403887172	0.5760734103	0.5653432404	0.02495452322
1	moddrop_seed1114	LA	N2_length_mask_only	0.5	649	0.551351422	0.5793566512	0.5653432404	0.01399181843
1	moddrop_seed1114	LA	N2_length_mask_only	0.7	908	0.5612398217	0.5749214004	0.5653432404	0.004103418741
1	moddrop_seed1114	LA	N2_length_mask_only	1	1297	0.5653432404	0	0.5653432404	0
1	moddrop_seed1114	LA	N5_label_bin_prior	0.1	130	0.3565599636	0.5886010176	0.5653432404	0.2087832769
1	moddrop_seed1114	LA	N5_label_bin_prior	0.2	260	0.4056336	0.605386159	0.5653432404	0.1597096405
1	moddrop_seed1114	LA	N5_label_bin_prior	0.3	390	0.4627889066	0.6094404733	0.5653432404	0.1025543338
1	moddrop_seed1114	LA	N5_label_bin_prior	0.5	649	0.4780024813	0.6528187847	0.5653432404	0.0873407591
1	moddrop_seed1114	LA	N5_label_bin_prior	0.7	908	0.5227420701	0.6647824761	0.5653432404	0.04260117036
1	moddrop_seed1114	LA	N5_label_bin_prior	1	1297	0.5653432404	0	0.5653432404	0
1	moddrop_seed1114	LA	N1_matched_gaussian	0.1	130	0.5951508628	0.5620227684	0.5653432404	-0.0298076224
1	moddrop_seed1114	LA	N1_matched_gaussian	0.2	260	0.5639003003	0.5657050191	0.5653432404	0.001442940156
1	moddrop_seed1114	LA	N1_matched_gaussian	0.3	390	0.564282311	0.5657994284	0.5653432404	0.001060929459
1	moddrop_seed1114	LA	N1_matched_gaussian	0.5	649	0.5664166739	0.5642681505	0.5653432404	-0.001073433449
1	moddrop_seed1114	LA	N1_matched_gaussian	0.7	908	0.5601747543	0.5774074703	0.5653432404	0.005168486123
1	moddrop_seed1114	LA	N1_matched_gaussian	1	1297	0.5653432404	0	0.5653432404	-1.110223025e-16
1	moddrop_seed1114	LA	N0_shuffle_seed23071	0.1	130	0.6063065688	0.560780059	0.5653432404	-0.04096332838
1	moddrop_seed1114	LA	N0_shuffle_seed23071	0.2	260	0.6154747315	0.5527741106	0.5653432404	-0.05013149105
1	moddrop_seed1114	LA	N0_shuffle_seed23071	0.3	390	0.5881603489	0.5555321354	0.5653432404	-0.02281710841
1	moddrop_seed1114	LA	N0_shuffle_seed23071	0.5	649	0.5689464218	0.5617344986	0.5653432404	-0.003603181396
1	moddrop_seed1114	LA	N0_shuffle_seed23071	0.7	908	0.5569888233	0.5848440394	0.5653432404	0.008354417168
1	moddrop_seed1114	LA	N0_shuffle_seed23071	1	1297	0.5653432404	0	0.5653432404	0
1	moddrop_seed1114	LA	N0_shuffle_seed23072	0.1	130	0.5787270961	0.5638523225	0.5653432404	-0.01338385564
1	moddrop_seed1114	LA	N0_shuffle_seed23072	0.2	260	0.5855894404	0.5602670476	0.5653432404	-0.02024619998
1	moddrop_seed1114	LA	N0_shuffle_seed23072	0.3	390	0.5728042562	0.5621350859	0.5653432404	-0.007461015799
1	moddrop_seed1114	LA	N0_shuffle_seed23072	0.5	649	0.5743616205	0.5563109431	0.5653432404	-0.009018380105
1	moddrop_seed1114	LA	N0_shuffle_seed23072	0.7	908	0.5614221142	0.574495895	0.5653432404	0.003921126229
1	moddrop_seed1114	LA	N0_shuffle_seed23072	1	1297	0.5653432404	0	0.5653432404	0
1	moddrop_seed1114	LA	N0_shuffle_seed23073	0.1	130	0.5467102161	0.5674188987	0.5653432404	0.01863302435
1	moddrop_seed1114	LA	N0_shuffle_seed23073	0.2	260	0.5837482984	0.5607286647	0.5653432404	-0.018405058
1	moddrop_seed1114	LA	N0_shuffle_seed23073	0.3	390	0.5772409497	0.5602273566	0.5653432404	-0.01189770926
1	moddrop_seed1114	LA	N0_shuffle_seed23073	0.5	649	0.5799999532	0.5506639093	0.5653432404	-0.01465671278
1	moddrop_seed1114	LA	N0_shuffle_seed23073	0.7	908	0.5715744206	0.5507984805	0.5653432404	-0.00623118019
1	moddrop_seed1114	LA	N0_shuffle_seed23073	1	1297	0.5653432404	0	0.5653432404	-1.110223025e-16
1	moddrop_seed1114	LV	R0_global	0.1	130	0.578865206	0.5614456636	0.563191647	-0.01567355899
1	moddrop_seed1114	LV	R0_global	0.2	260	0.5750223803	0.5602254072	0.563191647	-0.01183073324
1	moddrop_seed1114	LV	R0_global	0.3	390	0.5719269218	0.5594355751	0.563191647	-0.008735274835
1	moddrop_seed1114	LV	R0_global	0.5	649	0.5915682161	0.5347712869	0.563191647	-0.02837656913
1	moddrop_seed1114	LV	R0_global	0.7	908	0.5749140602	0.5358293047	0.563191647	-0.01172241316
1	moddrop_seed1114	LV	R0_global	1	1297	0.563191647	0	0.563191647	-1.110223025e-16
1	moddrop_seed1114	LV	R0_mode	0.1	130	0.578865206	0.5614456636	0.563191647	-0.01567355899
1	moddrop_seed1114	LV	R0_mode	0.2	260	0.5750223803	0.5602254072	0.563191647	-0.01183073324
1	moddrop_seed1114	LV	R0_mode	0.3	390	0.5719269218	0.5594355751	0.563191647	-0.008735274835
1	moddrop_seed1114	LV	R0_mode	0.5	649	0.5915682161	0.5347712869	0.563191647	-0.02837656913
1	moddrop_seed1114	LV	R0_mode	0.7	908	0.5749140602	0.5358293047	0.563191647	-0.01172241316
1	moddrop_seed1114	LV	R0_mode	1	1297	0.563191647	0	0.563191647	-1.110223025e-16
1	moddrop_seed1114	LV	R1	0.1	130	0.3954963314	0.5818723591	0.563191647	0.1676953156
1	moddrop_seed1114	LV	R1	0.2	260	0.4474083234	0.5922212171	0.563191647	0.1157833236
1	moddrop_seed1114	LV	R1	0.3	390	0.4542067524	0.6100539501	0.563191647	0.1089848947
1	moddrop_seed1114	LV	R1	0.5	649	0.4890183445	0.6374794145	0.563191647	0.07417330251
1	moddrop_seed1114	LV	R1	0.7	908	0.519439317	0.6653179082	0.563191647	0.04375232997
1	moddrop_seed1114	LV	R1	1	1297	0.563191647	0	0.563191647	-1.110223025e-16
1	moddrop_seed1114	LV	R2	0.1	130	0.3846121533	0.5830848211	0.563191647	0.1785794937
1	moddrop_seed1114	LV	R2	0.2	260	0.3771342945	0.6098405493	0.563191647	0.1860573525
1	moddrop_seed1114	LV	R2	0.3	390	0.4105274823	0.6288355547	0.563191647	0.1526641647
1	moddrop_seed1114	LV	R2	0.5	649	0.4644990202	0.6620365773	0.563191647	0.09869262683
1	moddrop_seed1114	LV	R2	0.7	908	0.5183109916	0.6679516345	0.563191647	0.04488065542
1	moddrop_seed1114	LV	R2	1	1297	0.563191647	0	0.563191647	-1.110223025e-16
1	moddrop_seed1114	LV	N3_output_only	0.1	130	0.3954963314	0.5818723591	0.563191647	0.1676953156
1	moddrop_seed1114	LV	N3_output_only	0.2	260	0.4474083234	0.5922212171	0.563191647	0.1157833236
1	moddrop_seed1114	LV	N3_output_only	0.3	390	0.4542067524	0.6100539501	0.563191647	0.1089848947
1	moddrop_seed1114	LV	N3_output_only	0.5	649	0.4890183445	0.6374794145	0.563191647	0.07417330251
1	moddrop_seed1114	LV	N3_output_only	0.7	908	0.519439317	0.6653179082	0.563191647	0.04375232997
1	moddrop_seed1114	LV	N3_output_only	1	1297	0.563191647	0	0.563191647	-1.110223025e-16
1	moddrop_seed1114	LV	N2_length_mask_only	0.1	130	0.5463143619	0.5650717216	0.563191647	0.01687728506
1	moddrop_seed1114	LV	N2_length_mask_only	0.2	260	0.5521954617	0.5659486462	0.563191647	0.0109961853
1	moddrop_seed1114	LV	N2_length_mask_only	0.3	390	0.5510469837	0.5684137183	0.563191647	0.01214466326
1	moddrop_seed1114	LV	N2_length_mask_only	0.5	649	0.5501460001	0.5762574261	0.563191647	0.01304564696
1	moddrop_seed1114	LV	N2_length_mask_only	0.7	908	0.5576067707	0.5762278108	0.563191647	0.005584876336
1	moddrop_seed1114	LV	N2_length_mask_only	1	1297	0.563191647	0	0.563191647	0
1	moddrop_seed1114	LV	N5_label_bin_prior	0.1	130	0.3358820585	0.588513195	0.563191647	0.2273095885
1	moddrop_seed1114	LV	N5_label_bin_prior	0.2	260	0.391272962	0.6062956567	0.563191647	0.171918685
1	moddrop_seed1114	LV	N5_label_bin_prior	0.3	390	0.4472328697	0.6130526428	0.563191647	0.1159587773
1	moddrop_seed1114	LV	N5_label_bin_prior	0.5	649	0.4786266259	0.6478871697	0.563191647	0.08456502112
1	moddrop_seed1114	LV	N5_label_bin_prior	0.7	908	0.5203536644	0.6631836475	0.563191647	0.04283798259
1	moddrop_seed1114	LV	N5_label_bin_prior	1	1297	0.563191647	0	0.563191647	-2.220446049e-16
1	moddrop_seed1114	LV	N1_matched_gaussian	0.1	130	0.5239079106	0.5675677273	0.563191647	0.0392837364
1	moddrop_seed1114	LV	N1_matched_gaussian	0.2	260	0.5629164137	0.5632606544	0.563191647	0.0002752332714
1	moddrop_seed1114	LV	N1_matched_gaussian	0.3	390	0.5554085829	0.5665382788	0.563191647	0.007783064084
1	moddrop_seed1114	LV	N1_matched_gaussian	0.5	649	0.5451174898	0.5812936965	0.563191647	0.01807415723
1	moddrop_seed1114	LV	N1_matched_gaussian	0.7	908	0.5510829537	0.5914556407	0.563191647	0.01210869332
1	moddrop_seed1114	LV	N1_matched_gaussian	1	1297	0.563191647	0	0.563191647	0
1	moddrop_seed1114	LV	N0_shuffle_seed23071	0.1	130	0.6194513919	0.5569244946	0.563191647	-0.05625974489
1	moddrop_seed1114	LV	N0_shuffle_seed23071	0.2	260	0.5934973615	0.5555933001	0.563191647	-0.03030571446
1	moddrop_seed1114	LV	N0_shuffle_seed23071	0.3	390	0.5780901693	0.5567854467	0.563191647	-0.01489852231
1	moddrop_seed1114	LV	N0_shuffle_seed23071	0.5	649	0.5701908995	0.5561815932	0.563191647	-0.006999252478
1	moddrop_seed1114	LV	N0_shuffle_seed23071	0.7	908	0.5595872399	0.5716050189	0.563191647	0.003604407136
1	moddrop_seed1114	LV	N0_shuffle_seed23071	1	1297	0.563191647	0	0.563191647	0
1	moddrop_seed1114	LV	N0_shuffle_seed23072	0.1	130	0.6298330766	0.5557680088	0.563191647	-0.0666414296
1	moddrop_seed1114	LV	N0_shuffle_seed23072	0.2	260	0.5727095362	0.560805291	0.563191647	-0.00951788919
1	moddrop_seed1114	LV	N0_shuffle_seed23072	0.3	390	0.5548787888	0.5667660844	0.563191647	0.008312858178
1	moddrop_seed1114	LV	N0_shuffle_seed23072	0.5	649	0.5327635442	0.5936667068	0.563191647	0.03042810282
1	moddrop_seed1114	LV	N0_shuffle_seed23072	0.7	908	0.546489488	0.6021776635	0.563191647	0.01670215904
1	moddrop_seed1114	LV	N0_shuffle_seed23072	1	1297	0.563191647	0	0.563191647	-1.110223025e-16
1	moddrop_seed1114	LV	N0_shuffle_seed23073	0.1	130	0.6468719768	0.5538699308	0.563191647	-0.08368032976
1	moddrop_seed1114	LV	N0_shuffle_seed23073	0.2	260	0.584837127	0.5577646221	0.563191647	-0.02164547995
1	moddrop_seed1114	LV	N0_shuffle_seed23073	0.3	390	0.5708476128	0.5598996661	0.563191647	-0.007655965824
1	moddrop_seed1114	LV	N0_shuffle_seed23073	0.5	649	0.5679663274	0.5584095983	0.563191647	-0.004774680372
1	moddrop_seed1114	LV	N0_shuffle_seed23073	0.7	908	0.5660504617	0.5565186297	0.563191647	-0.002858814697
1	moddrop_seed1114	LV	N0_shuffle_seed23073	1	1297	0.563191647	0	0.563191647	-1.110223025e-16
1	moddrop_seed1114	L	R0_global	0.1	130	0.584856746	0.5622264397	0.5644947048	-0.02036204125
1	moddrop_seed1114	L	R0_global	0.2	260	0.5780330449	0.5611003283	0.5644947048	-0.01353834015
1	moddrop_seed1114	L	R0_global	0.3	390	0.5730351962	0.5608223877	0.5644947048	-0.008540491367
1	moddrop_seed1114	L	R0_global	0.5	649	0.593338207	0.535606691	0.5644947048	-0.02884350221
1	moddrop_seed1114	L	R0_global	0.7	908	0.5758659909	0.5379519599	0.5644947048	-0.01137128608
1	moddrop_seed1114	L	R0_global	1	1297	0.5644947048	0	0.5644947048	0
1	moddrop_seed1114	L	R0_mode	0.1	130	0.584856746	0.5622264397	0.5644947048	-0.02036204125
1	moddrop_seed1114	L	R0_mode	0.2	260	0.5780330449	0.5611003283	0.5644947048	-0.01353834015
1	moddrop_seed1114	L	R0_mode	0.3	390	0.5730351962	0.5608223877	0.5644947048	-0.008540491367
1	moddrop_seed1114	L	R0_mode	0.5	649	0.593338207	0.535606691	0.5644947048	-0.02884350221
1	moddrop_seed1114	L	R0_mode	0.7	908	0.5758659909	0.5379519599	0.5644947048	-0.01137128608
1	moddrop_seed1114	L	R0_mode	1	1297	0.5644947048	0	0.5644947048	0
1	moddrop_seed1114	L	R1	0.1	130	0.4002915424	0.5827864024	0.5644947048	0.1642031624
1	moddrop_seed1114	L	R1	0.2	260	0.4307229128	0.5980344019	0.5644947048	0.133771792
1	moddrop_seed1114	L	R1	0.3	390	0.4215027303	0.6259796773	0.5644947048	0.1429919745
1	moddrop_seed1114	L	R1	0.5	649	0.4737097303	0.6554197796	0.5644947048	0.09078497451
1	moddrop_seed1114	L	R1	0.7	908	0.5213170826	0.6652794887	0.5644947048	0.04317762219
1	moddrop_seed1114	L	R1	1	1297	0.5644947048	0	0.5644947048	0
1	moddrop_seed1114	L	R2	0.1	130	0.367142772	0.5864790675	0.5644947048	0.1973519327
1	moddrop_seed1114	L	R2	0.2	260	0.3771128111	0.6114757003	0.5644947048	0.1873818937
1	moddrop_seed1114	L	R2	0.3	390	0.3989251605	0.6356877834	0.5644947048	0.1655695443
1	moddrop_seed1114	L	R2	0.5	649	0.439763894	0.6894180013	0.5644947048	0.1247308107
1	moddrop_seed1114	L	R2	0.7	908	0.4959279792	0.7245424859	0.5644947048	0.06856672561
1	moddrop_seed1114	L	R2	1	1297	0.5644947048	0	0.5644947048	0
1	moddrop_seed1114	L	N3_output_only	0.1	130	0.4002915424	0.5827864024	0.5644947048	0.1642031624
1	moddrop_seed1114	L	N3_output_only	0.2	260	0.4307229128	0.5980344019	0.5644947048	0.133771792
1	moddrop_seed1114	L	N3_output_only	0.3	390	0.4215027303	0.6259796773	0.5644947048	0.1429919745
1	moddrop_seed1114	L	N3_output_only	0.5	649	0.4737097303	0.6554197796	0.5644947048	0.09078497451
1	moddrop_seed1114	L	N3_output_only	0.7	908	0.5213170826	0.6652794887	0.5644947048	0.04317762219
1	moddrop_seed1114	L	N3_output_only	1	1297	0.5644947048	0	0.5644947048	0
1	moddrop_seed1114	L	N2_length_mask_only	0.1	130	0.5374802691	0.567504025	0.5644947048	0.02701443565
1	moddrop_seed1114	L	N2_length_mask_only	0.2	260	0.5577185729	0.5661936385	0.5644947048	0.006776131899
1	moddrop_seed1114	L	N2_length_mask_only	0.3	390	0.548801018	0.5712428171	0.5644947048	0.01569368676
1	moddrop_seed1114	L	N2_length_mask_only	0.5	649	0.5502581783	0.5787532012	0.5644947048	0.01423652646
1	moddrop_seed1114	L	N2_length_mask_only	0.7	908	0.5608610493	0.5729763479	0.5644947048	0.003633655485
1	moddrop_seed1114	L	N2_length_mask_only	1	1297	0.5644947048	0	0.5644947048	1.110223025e-16
1	moddrop_seed1114	L	N5_label_bin_prior	0.1	130	0.3616522073	0.5870906985	0.5644947048	0.2028424975
1	moddrop_seed1114	L	N5_label_bin_prior	0.2	260	0.4040365924	0.6047252826	0.5644947048	0.1604581124
1	moddrop_seed1114	L	N5_label_bin_prior	0.3	390	0.4606559355	0.6091442307	0.5644947048	0.1038387693
1	moddrop_seed1114	L	N5_label_bin_prior	0.5	649	0.4739723467	0.6551567579	0.5644947048	0.09052235811
1	moddrop_seed1114	L	N5_label_bin_prior	0.7	908	0.5181888691	0.672581334	0.5644947048	0.04630583566
1	moddrop_seed1114	L	N5_label_bin_prior	1	1297	0.5644947048	0	0.5644947048	1.110223025e-16
1	moddrop_seed1114	L	N1_matched_gaussian	0.1	130	0.5787287089	0.5629090831	0.5644947048	-0.01423400415
1	moddrop_seed1114	L	N1_matched_gaussian	0.2	260	0.5439365651	0.5696491082	0.5644947048	0.02055813967
1	moddrop_seed1114	L	N1_matched_gaussian	0.3	390	0.537965434	0.5759019987	0.5644947048	0.02652927077
1	moddrop_seed1114	L	N1_matched_gaussian	0.5	649	0.5604547876	0.5685408564	0.5644947048	0.004039917216
1	moddrop_seed1114	L	N1_matched_gaussian	0.7	908	0.5685435065	0.5550440313	0.5644947048	-0.004048801755
1	moddrop_seed1114	L	N1_matched_gaussian	1	1297	0.5644947048	0	0.5644947048	0
