checkpoint_fold	expert_id	mode	model	AURC	random_expected_AURC	AURC_improvement_vs_random	relative_AURC_improvement	downward_adjacent_steps	monotonic_non_decreasing
1	cfcompat_seed1111	LAV	N0_shuffle_seed23071	0.5103878144	0.5048088539	-0.00557896042	-0.0110516295	4	False
1	cfcompat_seed1111	LAV	N0_shuffle_seed23072	0.5164978107	0.5048088539	-0.01168895673	-0.02315521338	4	False
1	cfcompat_seed1111	LAV	N0_shuffle_seed23073	0.502577393	0.5048088539	0.002231460915	0.004420407641	2	False
1	cfcompat_seed1111	LAV	N1_matched_gaussian	0.4838296574	0.5048088539	0.02097919656	0.04155869374	1	False
1	cfcompat_seed1111	LAV	N2_length_mask_only	0.4953403058	0.5048088539	0.009468548145	0.01875669983	2	False
1	cfcompat_seed1111	LAV	N3_output_only	0.4342689617	0.5048088539	0.07053989226	0.139735846	0	True
1	cfcompat_seed1111	LAV	N5_label_bin_prior	0.4485896161	0.5048088539	0.05621923784	0.1113673768	1	False
1	cfcompat_seed1111	LAV	R0_global	0.5100992934	0.5048088539	-0.00529043949	-0.01048008459	3	False
1	cfcompat_seed1111	LAV	R0_mode	0.5100992934	0.5048088539	-0.00529043949	-0.01048008459	3	False
1	cfcompat_seed1111	LAV	R1	0.4342689617	0.5048088539	0.07053989226	0.139735846	0	True
1	cfcompat_seed1111	LAV	R2	0.4302076205	0.5048088539	0.07460123343	0.1477811509	0	True
1	cfcompat_seed1111	LV	N0_shuffle_seed23071	0.507935786	0.504033088	-0.00390269798	-0.007742940042	3	False
1	cfcompat_seed1111	LV	N0_shuffle_seed23072	0.5305169165	0.504033088	-0.02648382846	-0.05254382914	5	False
1	cfcompat_seed1111	LV	N0_shuffle_seed23073	0.4969458676	0.504033088	0.00708722044	0.0140610222	2	False
1	cfcompat_seed1111	LV	N1_matched_gaussian	0.5085016092	0.504033088	-0.004468521105	-0.008865531274	2	False
1	cfcompat_seed1111	LV	N2_length_mask_only	0.4956040114	0.504033088	0.0084290766	0.01672326044	2	False
1	cfcompat_seed1111	LV	N3_output_only	0.4433009811	0.504033088	0.06073210695	0.1204923018	0	True
1	cfcompat_seed1111	LV	N5_label_bin_prior	0.4485072717	0.504033088	0.05552581638	0.1101630383	1	False
1	cfcompat_seed1111	LV	R0_global	0.5095846393	0.504033088	-0.005551551295	-0.01101425963	4	False
1	cfcompat_seed1111	LV	R0_mode	0.5095846393	0.504033088	-0.005551551295	-0.01101425963	4	False
1	cfcompat_seed1111	LV	R1	0.4433009811	0.504033088	0.06073210695	0.1204923018	0	True
1	cfcompat_seed1111	LV	R2	0.4301121337	0.504033088	0.07392095431	0.1466589319	0	True
1	cfcompat_seed1114	L	N0_shuffle_seed23071	0.5200508426	0.5101459047	-0.00990493791	-0.01941589224	3	False
1	cfcompat_seed1114	L	N0_shuffle_seed23072	0.5099557983	0.5101459047	0.00019010636	0.0003726509578	3	False
1	cfcompat_seed1114	L	N0_shuffle_seed23073	0.5156607861	0.5101459047	-0.005514881395	-0.01081040021	4	False
1	cfcompat_seed1114	L	N1_matched_gaussian	0.5092842454	0.5101459047	0.00086165933	0.001689044883	4	False
1	cfcompat_seed1114	L	N2_length_mask_only	0.5054769074	0.5101459047	0.0046689973	0.009152278313	2	False
1	cfcompat_seed1114	L	N3_output_only	0.4568191973	0.5101459047	0.0533267074	0.104532266	2	False
1	cfcompat_seed1114	L	N5_label_bin_prior	0.4371161529	0.5101459047	0.07302975176	0.1431546369	0	True
1	cfcompat_seed1114	L	R0_global	0.5233028824	0.5101459047	-0.01315697769	-0.02579061709	4	False
1	cfcompat_seed1114	L	R0_mode	0.5233028824	0.5101459047	-0.01315697769	-0.02579061709	4	False
1	cfcompat_seed1114	L	R1	0.4568191973	0.5101459047	0.0533267074	0.104532266	2	False
1	cfcompat_seed1114	L	R2	0.4317119669	0.5101459047	0.07843393782	0.1537480495	0	True
1	cfcompat_seed1114	LA	N0_shuffle_seed23071	0.5256435205	0.510348802	-0.01529471855	-0.02996914756	4	False
1	cfcompat_seed1114	LA	N0_shuffle_seed23072	0.4919179466	0.510348802	0.01843085534	0.03611423259	1	False
1	cfcompat_seed1114	LA	N0_shuffle_seed23073	0.5188961223	0.510348802	-0.00854732038	-0.01674799734	3	False
1	cfcompat_seed1114	LA	N1_matched_gaussian	0.4980059842	0.510348802	0.01234281776	0.02418506266	1	False
1	cfcompat_seed1114	LA	N2_length_mask_only	0.5042114366	0.510348802	0.006137365395	0.01202582503	1	False
1	cfcompat_seed1114	LA	N3_output_only	0.4480873406	0.510348802	0.06226146139	0.1219978594	1	False
1	cfcompat_seed1114	LA	N5_label_bin_prior	0.4380865452	0.510348802	0.07226225679	0.1415938599	0	True
1	cfcompat_seed1114	LA	R0_global	0.5223103824	0.510348802	-0.01196158042	-0.02343804939	4	False
1	cfcompat_seed1114	LA	R0_mode	0.5223103824	0.510348802	-0.01196158042	-0.02343804939	4	False
1	cfcompat_seed1114	LA	R1	0.4480873406	0.510348802	0.06226146139	0.1219978594	1	False
1	cfcompat_seed1114	LA	R2	0.4260577848	0.510348802	0.08429101714	0.1651635447	0	True
1	cfcompat_seed1114	LAV	N0_shuffle_seed23071	0.5259896847	0.5092729396	-0.01671674512	-0.03282472682	4	False
1	cfcompat_seed1114	LAV	N0_shuffle_seed23072	0.5158039053	0.5092729396	-0.006530965635	-0.01282409711	3	False
1	cfcompat_seed1114	LAV	N0_shuffle_seed23073	0.5046359629	0.5092729396	0.00463697675	0.009105091571	1	False
1	cfcompat_seed1114	LAV	N1_matched_gaussian	0.5113842526	0.5092729396	-0.002111312985	-0.004145739584	3	False
1	cfcompat_seed1114	LAV	N2_length_mask_only	0.5052741627	0.5092729396	0.003998776945	0.007851932891	3	False
1	cfcompat_seed1114	LAV	N3_output_only	0.4433181331	0.5092729396	0.06595480653	0.1295077774	2	False
1	cfcompat_seed1114	LAV	N5_label_bin_prior	0.438517655	0.5092729396	0.07075528461	0.1389339176	0	True
1	cfcompat_seed1114	LAV	R0_global	0.5184276876	0.5092729396	-0.00915474801	-0.0179761132	4	False
1	cfcompat_seed1114	LAV	R0_mode	0.5184276876	0.5092729396	-0.00915474801	-0.0179761132	4	False
1	cfcompat_seed1114	LAV	R1	0.4433181331	0.5092729396	0.06595480653	0.1295077774	2	False
1	cfcompat_seed1114	LAV	R2	0.4284750722	0.5092729396	0.08079786745	0.1586533687	0	True
1	cfcompat_seed1114	LV	N0_shuffle_seed23071	0.5348022941	0.5086392925	-0.02616300157	-0.0514372404	4	False
1	cfcompat_seed1114	LV	N0_shuffle_seed23072	0.5065902369	0.5086392925	0.002049055615	0.004028504374	3	False
1	cfcompat_seed1114	LV	N0_shuffle_seed23073	0.5293459178	0.5086392925	-0.02070662522	-0.04070984197	3	False
1	cfcompat_seed1114	LV	N1_matched_gaussian	0.4937671962	0.5086392925	0.0148720963	0.02923898433	2	False
1	cfcompat_seed1114	LV	N2_length_mask_only	0.5019918947	0.5086392925	0.00664739787	0.01306898222	2	False
1	cfcompat_seed1114	LV	N3_output_only	0.4516813501	0.5086392925	0.05695794245	0.1119810115	1	False
1	cfcompat_seed1114	LV	N5_label_bin_prior	0.4404448738	0.5086392925	0.06819441871	0.1340722585	0	True
1	cfcompat_seed1114	LV	R0_global	0.5191055064	0.5086392925	-0.01046621383	-0.02057688814	4	False
1	cfcompat_seed1114	LV	R0_mode	0.5191055064	0.5086392925	-0.01046621383	-0.02057688814	4	False
1	cfcompat_seed1114	LV	R1	0.4516813501	0.5086392925	0.05695794245	0.1119810115	1	False
1	cfcompat_seed1114	LV	R2	0.4350511703	0.5086392925	0.07358812221	0.1446764402	1	False
1	moddrop_seed1111	L	N0_shuffle_seed23071	0.5109401171	0.5068360262	-0.00410409091	-0.008097472749	4	False
1	moddrop_seed1111	L	N0_shuffle_seed23072	0.5128392501	0.5068360262	-0.006003223895	-0.01184450904	4	False
1	moddrop_seed1111	L	N0_shuffle_seed23073	0.5086639186	0.5068360262	-0.00182789244	-0.003606476938	4	False
1	moddrop_seed1111	L	N1_matched_gaussian	0.5134025169	0.5068360262	-0.00656649076	-0.01295584848	4	False
1	moddrop_seed1111	L	N2_length_mask_only	0.4936646184	0.5068360262	0.01317140783	0.02598751301	1	False
1	moddrop_seed1111	L	N3_output_only	0.4433729495	0.5068360262	0.06346307665	0.1252142179	0	True
1	moddrop_seed1111	L	N5_label_bin_prior	0.4425063699	0.5068360262	0.06432965629	0.126924001	0	True
1	moddrop_seed1111	L	R0_global	0.5058280724	0.5068360262	0.00100795379	0.001988717727	3	False
1	moddrop_seed1111	L	R0_mode	0.5058280724	0.5068360262	0.00100795379	0.001988717727	3	False
1	moddrop_seed1111	L	R1	0.4433729495	0.5068360262	0.06346307665	0.1252142179	0	True
1	moddrop_seed1111	L	R2	0.4198000421	0.5068360262	0.0870359841	0.1717241467	0	True
1	moddrop_seed1111	LA	N0_shuffle_seed23071	0.5245650193	0.5073175487	-0.0172474706	-0.03399738615	4	False
1	moddrop_seed1111	LA	N0_shuffle_seed23072	0.5030311723	0.5073175487	0.004286376355	0.008449099319	3	False
1	moddrop_seed1111	LA	N0_shuffle_seed23073	0.4985817082	0.5073175487	0.00873584051	0.01721966948	2	False
1	moddrop_seed1111	LA	N1_matched_gaussian	0.5085404578	0.5073175487	-0.00122290908	-0.002410539677	2	False
1	moddrop_seed1111	LA	N2_length_mask_only	0.4965041002	0.5073175487	0.01081344849	0.0213149506	1	False
1	moddrop_seed1111	LA	N3_output_only	0.4411248009	0.5073175487	0.0661927478	0.1304759671	0	True
1	moddrop_seed1111	LA	N5_label_bin_prior	0.4395668914	0.5073175487	0.06775065731	0.1335468436	0	True
1	moddrop_seed1111	LA	R0_global	0.5061324814	0.5073175487	0.00118506727	0.002335947718	3	False
1	moddrop_seed1111	LA	R0_mode	0.5061324814	0.5073175487	0.00118506727	0.002335947718	3	False
1	moddrop_seed1111	LA	R1	0.4411248009	0.5073175487	0.0661927478	0.1304759671	0	True
1	moddrop_seed1111	LA	R2	0.4225436378	0.5073175487	0.08477391084	0.1671022638	0	True
1	moddrop_seed1111	LAV	N0_shuffle_seed23071	0.5204686561	0.5051648623	-0.0153037938	-0.03029465219	4	False
1	moddrop_seed1111	LAV	N0_shuffle_seed23072	0.5109559652	0.5051648623	-0.005791102895	-0.01146378802	3	False
1	moddrop_seed1111	LAV	N0_shuffle_seed23073	0.4802816545	0.5051648623	0.02488320779	0.04925759816	2	False
1	moddrop_seed1111	LAV	N1_matched_gaussian	0.4945934357	0.5051648623	0.01057142656	0.02092668622	1	False
1	moddrop_seed1111	LAV	N2_length_mask_only	0.4929043527	0.5051648623	0.01226050952	0.02427031339	2	False
1	moddrop_seed1111	LAV	N3_output_only	0.4425013309	0.5051648623	0.06266353136	0.1240457048	0	True
1	moddrop_seed1111	LAV	N5_label_bin_prior	0.4417277352	0.5051648623	0.06343712702	0.1255770774	0	True
1	moddrop_seed1111	LAV	R0_global	0.5033357359	0.5051648623	0.00182912636	0.003620850334	3	False
1	moddrop_seed1111	LAV	R0_mode	0.5033357359	0.5051648623	0.00182912636	0.003620850334	3	False
1	moddrop_seed1111	LAV	R1	0.4425013309	0.5051648623	0.06266353136	0.1240457048	0	True
1	moddrop_seed1111	LAV	R2	0.421877271	0.5051648623	0.08328759128	0.1648720992	0	True
1	moddrop_seed1111	LV	N0_shuffle_seed23071	0.5149847468	0.5046712664	-0.01031348039	-0.02043603643	4	False
1	moddrop_seed1111	LV	N0_shuffle_seed23072	0.5050323107	0.5046712664	-0.00036104425	-0.0007154048071	3	False
1	moddrop_seed1111	LV	N0_shuffle_seed23073	0.4800535092	0.5046712664	0.02461775728	0.04877978779	3	False
1	moddrop_seed1111	LV	N1_matched_gaussian	0.5161427757	0.5046712664	-0.01147150923	-0.02273065654	3	False
1	moddrop_seed1111	LV	N2_length_mask_only	0.492369248	0.5046712664	0.01230201844	0.02437630049	2	False
1	moddrop_seed1111	LV	N3_output_only	0.4461522927	0.5046712664	0.05851897372	0.1159546374	0	True
1	moddrop_seed1111	LV	N5_label_bin_prior	0.4422931424	0.5046712664	0.06237812409	0.1236014971	0	True
1	moddrop_seed1111	LV	R0_global	0.5031281002	0.5046712664	0.00154316625	0.003057765228	3	False
1	moddrop_seed1111	LV	R0_mode	0.5031281002	0.5046712664	0.00154316625	0.003057765228	3	False
1	moddrop_seed1111	LV	R1	0.4461522927	0.5046712664	0.05851897372	0.1159546374	0	True
1	moddrop_seed1111	LV	R2	0.4281510205	0.5046712664	0.07652024596	0.1516239403	0	True
1	moddrop_seed1114	L	N0_shuffle_seed23071	0.526127818	0.5080452343	-0.01808258368	-0.03559246787	5	False
1	moddrop_seed1114	L	N0_shuffle_seed23072	0.5000249974	0.5080452343	0.00802023694	0.0157864623	3	False
1	moddrop_seed1114	L	N0_shuffle_seed23073	0.5165691671	0.5080452343	-0.008523932795	-0.0167779013	2	False
1	moddrop_seed1114	L	N1_matched_gaussian	0.5029259469	0.5080452343	0.0051192874	0.01007644016	3	False
1	moddrop_seed1114	L	N2_length_mask_only	0.4999071272	0.5080452343	0.00813810717	0.01601846966	1	False
1	moddrop_seed1114	L	N3_output_only	0.4360577004	0.5080452343	0.07198753394	0.1416951269	1	False
1	moddrop_seed1114	L	N5_label_bin_prior	0.4366005523	0.5080452343	0.07144468205	0.140626616	0	True
1	moddrop_seed1114	L	R0_global	0.5203097661	0.5080452343	-0.01226453175	-0.02414062945	4	False
1	moddrop_seed1114	L	R0_mode	0.5203097661	0.5080452343	-0.01226453175	-0.02414062945	4	False
1	moddrop_seed1114	L	R1	0.4360577004	0.5080452343	0.07198753394	0.1416951269	1	False
1	moddrop_seed1114	L	R2	0.4125161731	0.5080452343	0.09552906121	0.1880325899	0	True
1	moddrop_seed1114	LA	N0_shuffle_seed23071	0.5179248302	0.5088089164	-0.00911591381	-0.0179161833	3	False
1	moddrop_seed1114	LA	N0_shuffle_seed23072	0.513445276	0.5088089164	-0.004636359625	-0.009112182346	2	False
1	moddrop_seed1114	LA	N0_shuffle_seed23073	0.5159915649	0.5088089164	-0.00718264859	-0.0141165934	3	False
1	moddrop_seed1114	LA	N1_matched_gaussian	0.5089184292	0.5088089164	-0.000109512875	-0.000215233797	2	False
1	moddrop_seed1114	LA	N2_length_mask_only	0.499758051	0.5088089164	0.00905086532	0.01778833867	1	False
1	moddrop_seed1114	LA	N3_output_only	0.4446800851	0.5088089164	0.06412883128	0.1260371609	0	True
1	moddrop_seed1114	LA	N5_label_bin_prior	0.438897194	0.5088089164	0.06991172234	0.1374027068	0	True
1	moddrop_seed1114	LA	R0_global	0.5208032178	0.5088089164	-0.01199430143	-0.02357329254	4	False
1	moddrop_seed1114	LA	R0_mode	0.5208032178	0.5088089164	-0.01199430143	-0.02357329254	4	False
1	moddrop_seed1114	LA	R1	0.4446800851	0.5088089164	0.06412883128	0.1260371609	0	True
1	moddrop_seed1114	LA	R2	0.4215565099	0.5088089164	0.08725240642	0.1714836427	0	True
1	moddrop_seed1114	LAV	N0_shuffle_seed23071	0.5153661347	0.5079253388	-0.007440795945	-0.01464938915	4	False
1	moddrop_seed1114	LAV	N0_shuffle_seed23072	0.5070979314	0.5079253388	0.000827407305	0.001628993952	3	False
1	moddrop_seed1114	LAV	N0_shuffle_seed23073	0.5239545257	0.5079253388	-0.01602918692	-0.0315581557	5	False
1	moddrop_seed1114	LAV	N1_matched_gaussian	0.5235878922	0.5079253388	-0.01566255344	-0.03083633015	4	False
1	moddrop_seed1114	LAV	N2_length_mask_only	0.4980181787	0.5079253388	0.009907160005	0.01950515017	1	False
1	moddrop_seed1114	LAV	N3_output_only	0.4321035039	0.5079253388	0.07582183487	0.1492775199	0	True
1	moddrop_seed1114	LAV	N5_label_bin_prior	0.4346264382	0.5079253388	0.07329890058	0.1443103838	0	True
1	moddrop_seed1114	LAV	R0_global	0.519501627	0.5079253388	-0.01157628823	-0.02279131861	4	False
1	moddrop_seed1114	LAV	R0_mode	0.519501627	0.5079253388	-0.01157628823	-0.02279131861	4	False
1	moddrop_seed1114	LAV	R1	0.4321035039	0.5079253388	0.07582183487	0.1492775199	0	True
1	moddrop_seed1114	LAV	R2	0.4228903149	0.5079253388	0.08503502381	0.1674163845	0	True
1	moddrop_seed1114	LV	N0_shuffle_seed23071	0.5154495681	0.5068724823	-0.008577085765	-0.01692158494	4	False
1	moddrop_seed1114	LV	N0_shuffle_seed23072	0.4996482537	0.5068724823	0.00722422864	0.0142525564	3	False
1	moddrop_seed1114	LV	N0_shuffle_seed23073	0.5160390814	0.5068724823	-0.009166599115	-0.01808462569	5	False
1	moddrop_seed1114	LV	N1_matched_gaussian	0.4970713078	0.5068724823	0.00980117453	0.01933656861	2	False
1	moddrop_seed1114	LV	N2_length_mask_only	0.4991019516	0.5068724823	0.007770530735	0.0153303464	2	False
1	moddrop_seed1114	LV	N3_output_only	0.444788907	0.5068724823	0.06208357533	0.1224836177	0	True
1	moddrop_seed1114	LV	N5_label_bin_prior	0.4332988179	0.5068724823	0.07357366439	0.1451522167	0	True
1	moddrop_seed1114	LV	R0_global	0.5187554419	0.5068724823	-0.01188295962	-0.0234436866	4	False
1	moddrop_seed1114	LV	R0_mode	0.5187554419	0.5068724823	-0.01188295962	-0.0234436866	4	False
1	moddrop_seed1114	LV	R1	0.444788907	0.5068724823	0.06208357533	0.1224836177	0	True
1	moddrop_seed1114	LV	R2	0.4254794585	0.5068724823	0.08139302385	0.1605788965	1	False
1	uniform_kd_seed1111	L	N0_shuffle_seed23071	0.4976119009	0.5011104394	0.00349853853	0.006981571835	2	False
1	uniform_kd_seed1111	L	N0_shuffle_seed23072	0.5041815746	0.5011104394	-0.00307113519	-0.00612865937	4	False
1	uniform_kd_seed1111	L	N0_shuffle_seed23073	0.5071666063	0.5011104394	-0.006056166925	-0.01208549343	4	False
1	uniform_kd_seed1111	L	N1_matched_gaussian	0.5119457351	0.5011104394	-0.0108352957	-0.02162257029	3	False
1	uniform_kd_seed1111	L	N2_length_mask_only	0.4946259173	0.5011104394	0.0064845221	0.01294030535	2	False
1	uniform_kd_seed1111	L	N3_output_only	0.4329218744	0.5011104394	0.06818856496	0.136074924	0	True
1	uniform_kd_seed1111	L	N5_label_bin_prior	0.4348627638	0.5011104394	0.06624767556	0.1322017471	0	True
1	uniform_kd_seed1111	L	R0_global	0.5025895992	0.5011104394	-0.0014791598	-0.00295176409	3	False
1	uniform_kd_seed1111	L	R0_mode	0.5025895992	0.5011104394	-0.0014791598	-0.00295176409	3	False
1	uniform_kd_seed1111	L	R1	0.4329218744	0.5011104394	0.06818856496	0.136074924	0	True
1	uniform_kd_seed1111	L	R2	0.4177786076	0.5011104394	0.0833318318	0.166294344	0	True
1	uniform_kd_seed1111	LA	N0_shuffle_seed23071	0.5020701562	0.5021776782	0.000107522045	0.0002141115579	3	False
1	uniform_kd_seed1111	LA	N0_shuffle_seed23072	0.4947425287	0.5021776782	0.007435149455	0.01480581431	1	False
1	uniform_kd_seed1111	LA	N0_shuffle_seed23073	0.5023852954	0.5021776782	-0.00020761721	-0.0004134337686	3	False
1	uniform_kd_seed1111	LA	N1_matched_gaussian	0.5075655117	0.5021776782	-0.005387833475	-0.0107289386	3	False
1	uniform_kd_seed1111	LA	N2_length_mask_only	0.4964640945	0.5021776782	0.00571358373	0.0113776139	1	False
1	uniform_kd_seed1111	LA	N3_output_only	0.4358756925	0.5021776782	0.06630198574	0.1320289384	0	True
1	uniform_kd_seed1111	LA	N5_label_bin_prior	0.4329725339	0.5021776782	0.06920514427	0.1378100766	0	True
1	uniform_kd_seed1111	LA	R0_global	0.5033932857	0.5021776782	-0.00121560755	-0.00242067221	3	False
1	uniform_kd_seed1111	LA	R0_mode	0.5033932857	0.5021776782	-0.00121560755	-0.00242067221	3	False
1	uniform_kd_seed1111	LA	R1	0.4358756925	0.5021776782	0.06630198574	0.1320289384	0	True
1	uniform_kd_seed1111	LA	R2	0.4230137489	0.5021776782	0.0791639293	0.1576412747	0	True
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23071	0.4853333549	0.5003278122	0.01499445725	0.02996926592	1	False
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23072	0.5096220778	0.5003278122	-0.009294265605	-0.0185763521	4	False
1	uniform_kd_seed1111	LAV	N0_shuffle_seed23073	0.4895684775	0.5003278122	0.0107593347	0.02150457047	3	False
1	uniform_kd_seed1111	LAV	N1_matched_gaussian	0.4876484979	0.5003278122	0.01267931426	0.02534201368	3	False
1	uniform_kd_seed1111	LAV	N2_length_mask_only	0.4921471407	0.5003278122	0.008180671495	0.01635062312	1	False
1	uniform_kd_seed1111	LAV	N3_output_only	0.4330588969	0.5003278122	0.06726891522	0.134449682	0	True
1	uniform_kd_seed1111	LAV	N5_label_bin_prior	0.4299136079	0.5003278122	0.07041420426	0.1407361385	0	True
1	uniform_kd_seed1111	LAV	R0_global	0.5008528075	0.5003278122	-0.000524995355	-0.001049302762	3	False
1	uniform_kd_seed1111	LAV	R0_mode	0.5008528075	0.5003278122	-0.000524995355	-0.001049302762	3	False
1	uniform_kd_seed1111	LAV	R1	0.4330588969	0.5003278122	0.06726891522	0.134449682	0	True
1	uniform_kd_seed1111	LAV	R2	0.4243047398	0.5003278122	0.07602307236	0.1519465249	0	True
1	uniform_kd_seed1111	LV	N0_shuffle_seed23071	0.4929529304	0.4993065013	0.0063535709	0.01272479105	2	False
1	uniform_kd_seed1111	LV	N0_shuffle_seed23072	0.5047758542	0.4993065013	-0.00546935288	-0.01095389879	3	False
1	uniform_kd_seed1111	LV	N0_shuffle_seed23073	0.4860560275	0.4993065013	0.01325047381	0.02653775542	2	False
1	uniform_kd_seed1111	LV	N1_matched_gaussian	0.4949346433	0.4993065013	0.004371858015	0.008755860385	3	False
1	uniform_kd_seed1111	LV	N2_length_mask_only	0.4901421981	0.4993065013	0.009164303275	0.01835406359	2	False
1	uniform_kd_seed1111	LV	N3_output_only	0.4321217625	0.4993065013	0.06718473881	0.1345561066	0	True
1	uniform_kd_seed1111	LV	N5_label_bin_prior	0.4354950899	0.4993065013	0.06381141144	0.1278000812	0	True
1	uniform_kd_seed1111	LV	R0_global	0.5001523567	0.4993065013	-0.0008458554	-0.001694060457	3	False
1	uniform_kd_seed1111	LV	R0_mode	0.5001523567	0.4993065013	-0.0008458554	-0.001694060457	3	False
1	uniform_kd_seed1111	LV	R1	0.4321217625	0.4993065013	0.06718473881	0.1345561066	0	True
1	uniform_kd_seed1111	LV	R2	0.4271156279	0.4993065013	0.07219087346	0.1445822822	0	True
